Player,Squad,Pos,Min,xG,xA,season
Tom Rothe,Union Berlin,DF,1679.0,2.0692028012126684,1.5009428430348635,2024-25
Justin Njinmah,Werder Bremen,FW,927.0,4.510545656085014,1.7561358297243714,2024-25
Ko Itakura,Borussia M.Gladbach,DF,2790.0,1.6429097075015306,1.09031742811203,2024-25
Philipp Hofmann,Bochum,FW,2257.0,4.961120470426977,4.690533764660358,2024-25
Nelson Weiper,Mainz 05,FW,685.0,4.8523288406431675,2.2069317772984505,2024-25
Hugo Larsson,Eintracht Frankfurt,MF,2419.0,3.0575626865029335,1.6888380870223045,2024-25
Antonio Nusa,RasenBallsport Leipzig,FW,1543.0,1.9256633874028921,3.3718086406588554,2024-25
Elias Saad,St. Pauli,FW,906.0,2.7371819969266653,1.1837855270132422,2024-25
Oladapo Afolayan,St. Pauli,FW,1644.0,3.0679571889340878,3.728218238800764,2024-25
Léo Scienza,FC Heidenheim,FW,1154.0,2.2589838448911905,4.22474249266088,2024-25
Haris Tabakovic,Hoffenheim,FW,789.0,4.058871641755104,1.7171009220182896,2024-25
Nathaniel Brown,Eintracht Frankfurt,DF,1964.0,2.4949194453656673,6.540987821295857,2024-25
Pavel Kaderábek,Hoffenheim,DF,1568.0,0.7855275487527251,1.891483798623085,2024-25
Waldemar Anton,Borussia Dortmund,DF,1940.0,1.876587314531207,1.1188903953880072,2024-25
Maximilian Eggestein,Freiburg,MF,2877.0,2.7688491884618998,1.511209450662136,2024-25
Michael Gregoritsch,Freiburg,FW,602.0,1.9820730350911617,0.2638327647000551,2024-25
Granit Xhaka,Bayer Leverkusen,MF,2905.0,0.8061828929930925,4.030918525531888,2024-25
Leonardo Bittencourt,Werder Bremen,MF,954.0,1.8689279910176992,1.6297570504248142,2024-25
Dominik Kohr,Mainz 05,DF,2321.0,1.8736225431784987,0.5377052072435617,2024-25
Matthias Ginter,Freiburg,DF,2549.0,4.017321763560176,1.2374000921845436,2024-25
Jonas Hofmann,Bayer Leverkusen,MF,354.0,1.092762865126133,0.41216220520436764,2024-25
Eric Dier,Bayern Munich,DF,1454.0,2.0591224059462547,0.1550221797078848,2024-25
Emiliano Buendía,Bayer Leverkusen,MF,254.0,0.9033828303217888,1.0546951219439507,2024-25
Finn Porath,Holstein Kiel,FW,1929.0,2.533776681870222,2.0393906868994236,2024-25
Christian Günter,Freiburg,DF,2341.0,1.228508367203176,3.1555529991164804,2024-25
Dayotchanculle Upamecano,Bayern Munich,DF,1768.0,1.8763803392648697,0.6674704235047102,2024-25
Yussuf Poulsen,RasenBallsport Leipzig,FW,329.0,2.7897273637354374,1.045419522561133,2024-25
László Bénes,Union Berlin,FW,522.0,1.0959070464596152,0.986007533967495,2024-25
Gerrit Holtmann,Bochum,FW,1075.0,1.6647159466519952,2.6172101497650146,2024-25
Martin Terrier,Bayer Leverkusen,FW,571.0,2.442089222371578,1.2627908363938332,2024-25
Konrad Laimer,Bayern Munich,DF,1700.0,2.626265462487936,2.5402991846203804,2024-25
André Silva,"RasenBallsport Leipzig,Werder Bremen",FW,493.0,3.7598498165607452,1.1069494001567364,2024-25
Jann-Fiete Arp,Holstein Kiel,FW,608.0,3.480781491845846,0.9195221839472651,2024-25
Niklas Dorsch,"Augsburg,FC Heidenheim",MF,1408.0,1.0962662072852254,1.131101816892624,2024-25
Chris Führich,VfB Stuttgart,DF,2010.0,3.4481728821992874,5.244775582104921,2024-25
Ibrahima Sissoko,Bochum,MF,2639.0,1.427550146356225,1.5377441756427288,2024-25
Christoph Baumgartner,RasenBallsport Leipzig,FW,1608.0,5.163317382335663,1.7688064565882087,2024-25
Tuta,Eintracht Frankfurt,DF,2281.0,1.8485541008412838,0.4717372804880142,2024-25
Nathan N&#039;Goumou Minpol,Borussia M.Gladbach,MF,841.0,2.5623942613601685,1.1307573225349188,2024-25
Sebastiaan Bornauw,Wolfsburg,DF,779.0,1.7804388739168644,0.7998678088188171,2024-25
Robert Skov,Union Berlin,DF,866.0,1.7968645300716162,2.9618297405540943,2024-25
Robert Andrich,Bayer Leverkusen,DF,1616.0,1.740671368315816,0.49940404295921326,2024-25
Denis Vavro,Wolfsburg,DF,2468.0,1.5691240392625332,0.1929797548800707,2024-25
Julian Ryerson,Borussia Dortmund,DF,2301.0,0.8117543049156666,5.152861568145454,2024-25
Giovanni Reyna,Borussia Dortmund,MF,321.0,0.1583574116230011,0.4603080227971077,2024-25
Amine Adli,Bayer Leverkusen,FW,733.0,2.8095271214842796,0.917626392096281,2024-25
El Bilal Touré,VfB Stuttgart,FW,339.0,1.5996956340968609,1.221990479156375,2024-25
Nathan Tella,Bayer Leverkusen,FW,1385.0,3.3967102095484734,1.3434475176036358,2024-25
Carlo Boukhalfa,St. Pauli,FW,1668.0,2.420892712660134,1.8025974249467254,2024-25
Rocco Reitz,Borussia M.Gladbach,MF,1865.0,1.9598521701991558,2.19960018992424,2024-25
Atakan Karazor,VfB Stuttgart,MF,2656.0,2.637512478977442,2.457861628383398,2024-25
Kiliann Sildillia,Freiburg,DF,780.0,0.7514637820422649,1.0808508545160294,2024-25
Armindo Sieb,Mainz 05,FW,721.0,2.6843516025692225,1.592657197266817,2024-25
Jamie Leweling,VfB Stuttgart,DF,1710.0,2.331845246255398,4.925153277814388,2024-25
Piero Hincapié,Bayer Leverkusen,DF,2669.0,3.520486763678491,3.105824388563633,2024-25
Lovro Majer,Wolfsburg,MF,296.0,1.4159954469650984,1.4358294662088156,2024-25
Jean Négoce,Eintracht Frankfurt,MF,921.0,1.7831654343754053,2.161955703049898,2024-25
Kim Min-Jae,Bayern Munich,DF,2307.0,2.057914473116398,0.2642551548779011,2024-25
Keke Maximilian Topp,Werder Bremen,FW,211.0,1.0255268886685371,2.323020476847887,2024-25
Mert Kömür,Augsburg,MF,624.0,1.2769564669579268,1.6666105622425675,2024-25
Tomás Cvancara,Borussia M.Gladbach,FW,787.0,4.3622918501496315,0.7786419615149498,2024-25
Maximilian Breunig,FC Heidenheim,FW,322.0,3.002769211307168,0.19147026352584362,2024-25
Álex Grimaldo,Bayer Leverkusen,DF,2659.0,3.139213948510587,8.451544346287847,2024-25
Junior Adamu,Freiburg,FW,1579.0,6.322013634257019,2.053700706921518,2024-25
Leopold Querfeld,Union Berlin,DF,1725.0,1.1735255559906363,1.2863922994583845,2024-25
Lasse Rosenboom,Holstein Kiel,DF,1696.0,2.527016533538699,1.2265555588528514,2024-25
Manolis Saliakas,St. Pauli,DF,2339.0,1.4435952631756663,2.733168365433812,2024-25
Danel Sinani,St. Pauli,FW,1254.0,1.9044134840369225,3.2013998851180077,2024-25
Luca Kerber,FC Heidenheim,MF,757.0,1.1627484848722816,0.8404353633522987,2024-25
Dani de Wit,Bochum,FW,1131.0,2.9426726028323174,0.4057057108730078,2024-25
Derrick Köhn,Werder Bremen,DF,1341.0,1.0371807217597961,1.9997920859605074,2024-25
Johan Manzambi,Freiburg,MF,332.0,1.9394828099757433,0.3676939085125923,2024-25
Budu Zivzivadze,FC Heidenheim,FW,947.0,1.8620241470634937,2.291006725281477,2024-25
Giorgos Masouras,Bochum,FW,986.0,4.799098733812571,1.1169241517782211,2024-25
Kevin Vogt,Union Berlin,DF,1381.0,0.75777667760849,0.04467719979584217,2024-25
Yannick Gerhardt,Wolfsburg,DF,1494.0,1.4532910119742155,0.9091332638636231,2024-25
Kevin Kampl,RasenBallsport Leipzig,MF,1598.0,0.8466038163751364,1.485494876280427,2024-25
Mahmoud Dahoud,Eintracht Frankfurt,MF,353.0,0.7417247332632542,0.7501890975981951,2024-25
Nico Elvedi,Borussia M.Gladbach,DF,2141.0,1.8375461101531982,0.23737820982933044,2024-25
Thomas Müller,Bayern Munich,FW,1205.0,4.421979056671262,4.09389933757484,2024-25
Maximilian Mittelstädt,VfB Stuttgart,DF,2491.0,1.0721671869978309,5.543677728623152,2024-25
Cristian Gamboa,Bochum,MF,198.0,0.3206220706924796,0.23581510037183762,2024-25
Philipp Lienhart,Freiburg,DF,2780.0,0.9363047620281577,0.6041158917360008,2024-25
Felix Passlack,Bochum,DF,2286.0,1.1471417490392923,3.757785826921463,2024-25
Jeffrey Gouweleeuw,Augsburg,DF,2950.0,1.7506763683632016,2.641270950436592,2024-25
Marius Wolf,Augsburg,DF,2201.0,0.7761038243770599,3.1656010914593935,2024-25
Ellyes Skhiri,Eintracht Frankfurt,MF,2245.0,1.5609660241752863,1.9805882032960653,2024-25
Ramy Bensebaini,Borussia Dortmund,DF,2030.0,1.4501842698082328,3.9507005363702774,2024-25
Steve Mounie,Augsburg,MF,299.0,3.968957144767046,0.05550061911344528,2024-25
Marcel Sabitzer,Borussia Dortmund,MF,1615.0,2.2293640561401844,1.5033905114978552,2024-25
Rani Khedira,Union Berlin,MF,2737.0,1.349864898249507,1.164187591522932,2024-25
Lukas Klostermann,RasenBallsport Leipzig,DF,1832.0,0.47209084033966064,0.07941940613090992,2024-25
Nordi Mukiele,Bayer Leverkusen,DF,889.0,1.454731559380889,1.2510683620348573,2024-25
Anthony Caci,Mainz 05,DF,2767.0,3.659547857940197,5.763529303483665,2024-25
Elvis Rexhbecaj,Augsburg,MF,1807.0,1.5866161594167352,1.1454962734133005,2024-25
Joshua Vagnoman,VfB Stuttgart,DF,1828.0,1.6710744313895702,2.32663943618536,2024-25
Patrick Erras,Holstein Kiel,DF,838.0,0.8299225848168135,0.13442743103951216,2024-25
Philipp Mwene,Mainz 05,DF,2663.0,2.1026149336248636,2.5596299320459366,2024-25
Alphonso Davies,Bayern Munich,DF,1563.0,1.8767102975398302,1.8741600718349218,2024-25
Andras Schafer,Union Berlin,MF,1540.0,0.6617573574185371,1.2446431815624237,2024-25
Valentin Gendrey,Hoffenheim,DF,1414.0,1.3450058652088046,1.508913578465581,2024-25
Stefan Lainer,Borussia M.Gladbach,DF,720.0,0.5535152684897184,0.7025620490312576,2024-25
Andreas Skov Olsen,Wolfsburg,FW,526.0,0.8644867595285177,2.5118116699159145,2024-25
Exequiel Palacios,Bayer Leverkusen,MF,1134.0,1.3166885189712048,2.3877435363829136,2024-25
Chrislain Matsima,Augsburg,DF,2554.0,2.015692732296884,0.4893283359706402,2024-25
Max Geschwill,Holstein Kiel,DF,1280.0,1.0482556112110615,1.0478054778650403,2024-25
Carney Chukwuemeka,Borussia Dortmund,MF,231.0,0.8316291533410549,0.6901883706450462,2024-25
Maxim Leitsch,Mainz 05,DF,643.0,1.1409423695877194,0.12086321786046028,2024-25
Erhan Masovic,Bochum,DF,894.0,0.8710909560322762,0.5909091420471668,2024-25
Patrick Osterhage,Freiburg,MF,2297.0,1.7293015737086535,2.2099559139460325,2024-25
Kevin Behrens,Wolfsburg,MF,123.0,2.0381569489836693,0.14415302500128746,2024-25
Hiroki Ito,Bayern Munich,DF,255.0,0.13665854930877686,0.592143252491951,2024-25
David Raum,RasenBallsport Leipzig,DF,1797.0,0.7967910505831242,6.467654440551996,2024-25
Angelo Stiller,VfB Stuttgart,DF,2746.0,2.0366965932771564,7.884617529809475,2024-25
Noah Weißhaupt,"Freiburg,St. Pauli",FW,1246.0,2.1425918731838465,1.9687555506825447,2024-25
Dimitris Giannoulis,Augsburg,DF,2664.0,1.8126734774559736,5.503238350152969,2024-25
Anton Stach,Hoffenheim,DF,2593.0,2.1430076980032027,2.5603713737800717,2024-25
Diogo Leite,Union Berlin,DF,2545.0,1.8135780673474073,1.5577390175312757,2024-25
Danilho Doekhi,Union Berlin,DF,3060.0,3.0633004140108824,1.9867287343367934,2024-25
Anthony Rouault,VfB Stuttgart,DF,1223.0,0.38486300595104694,0.25621816515922546,2024-25
Farès Chaïbi,Eintracht Frankfurt,DF,993.0,3.0225418135523796,2.600599684752524,2024-25
Kilian Fischer,Wolfsburg,DF,2337.0,0.3048850502818823,0.5165639873594046,2024-25
Fabio Chiarodia,Borussia M.Gladbach,DF,364.0,0.4547141566872597,0.37112969160079956,2024-25
Mërgim Berisha,"Augsburg,Hoffenheim",FW,353.0,1.443163190037012,1.2332775294780731,2024-25
Aljoscha Kemlein,Union Berlin,MF,937.0,1.1507091633975506,0.8132021389901638,2024-25
Andreas Hanche-Olsen,Mainz 05,DF,1260.0,0.8521471414715052,0.4392244853079319,2024-25
Justin Diehl,VfB Stuttgart,MF,83.0,0.8649402894079685,0.11964870244264603,2024-25
Moritz Broschinski,Bochum,FW,1342.0,4.342191630974412,2.26239719055593,2024-25
Aleksandar Pavlovic,Bayern Munich,MF,1468.0,0.6988183669745922,0.249738996848464,2024-25
Siebe Van der Heyden,St. Pauli,DF,881.0,1.2505954056978226,0.0370820090174675,2024-25
Frans Krätzig,"FC Heidenheim,VfB Stuttgart",DF,1306.0,1.0113870231434703,1.6893468517810106,2024-25
Lukas Daschner,Bochum,MF,393.0,3.0358031559735537,1.2736287526786327,2024-25
Patrick Mainka,FC Heidenheim,DF,3060.0,2.315811117179692,0.6790747931227088,2024-25
Leonidas Stergiou,VfB Stuttgart,DF,866.0,0.8773484081029892,0.6330368714407086,2024-25
Lukas Ullrich,Borussia M.Gladbach,DF,1949.0,1.2157446863129735,1.7085003964602947,2024-25
Fabian Rieder,VfB Stuttgart,MF,855.0,1.4751421865075827,2.142737478017807,2024-25
Julián Malatini,Werder Bremen,DF,451.0,0.31707634031772614,0.28342704847455025,2024-25
Shio Fukuda,Borussia M.Gladbach,MF,41.0,0.30868973582983017,0.0,2024-25
Yorbe Vertessen,Union Berlin,FW,713.0,1.427236683666706,1.9219457749277353,2024-25
Nnamdi Collins,Eintracht Frankfurt,DF,1483.0,1.0886547267436981,0.9670564010739326,2024-25
Max Rosenfelder,Freiburg,DF,1236.0,0.3297978863120079,1.4052141569554806,2024-25
Philipp Sander,Borussia M.Gladbach,MF,1397.0,1.2556910952553153,0.7185362754389644,2024-25
Yusuf Kabadayi,Augsburg,MF,55.0,0.5747077241539955,0.028457308188080788,2024-25
Benedikt Pichler,Holstein Kiel,FW,751.0,2.162652373313904,1.2777384547516704,2024-25
Andu Kelati,Holstein Kiel,MF,276.0,0.6129183657467365,0.5438901539891958,2024-25
Jakov Medic,Bochum,DF,1608.0,1.0344128273427486,0.14140006713569164,2024-25
Oscar Højlund,Eintracht Frankfurt,MF,696.0,1.0715759545564651,0.9632676243782043,2024-25
