Player,Squad,Pos,Min,xG,xA,season
Jarell Quansah,Liverpool,DF,1182.0,1.4266883935779333,0.07552261091768742,2023-24
Vitalii Mykolenko,Everton,DF,2482.0,1.9085629284381866,1.246465403586626,2023-24
Anel Ahmedhodzic,Sheffield United,DF,2646.0,3.4643044117838144,0.9506413880735636,2023-24
Rico Lewis,Manchester City,DF,802.0,0.8562885001301765,1.7641991823911667,2023-24
Luis Sinisterra,Bournemouth,MF,670.0,2.296443399041891,2.3218660429120064,2023-24
Danilo,Nottingham Forest,FW,1799.0,1.6652069194242358,1.5294003784656525,2023-24
João Gomes,Wolverhampton Wanderers,MF,2690.0,1.8554088305681944,1.327573673799634,2023-24
Jacob Brown,Luton,FW,1031.0,3.0787864811718464,0.8424425385892391,2023-24
Luke Berry,Luton,MF,272.0,1.1334221102297306,0.06163011118769646,2023-24
Alfie Doughty,Luton,DF,2980.0,1.831780318170786,6.612265331670642,2023-24
Gabriel Osho,Luton,DF,1853.0,1.2455969844013453,0.09535873681306839,2023-24
Matt Ritchie,Newcastle United,MF,97.0,1.525990355759859,0.0,2023-24
Anthony Martial,Manchester United,FW,430.0,1.0567390732467175,0.2762942183762789,2023-24
John Stones,Manchester City,DF,1060.0,0.7489623166620731,0.261431485414505,2023-24
Christian Eriksen,Manchester United,MF,1130.0,0.6886363411322236,2.3459482928738,2023-24
Kieran Trippier,Newcastle United,DF,2255.0,0.6469280309975147,8.592840051278472,2023-24
Ben Davies,Tottenham,DF,1067.0,2.077168807387352,0.31063371151685715,2023-24
Ola Aina,Nottingham Forest,DF,1730.0,0.29650082159787416,0.7307851929217577,2023-24
Jamaal Lascelles,Newcastle United,DF,1072.0,1.0759279876947403,0.036406565457582474,2023-24
Andros Townsend,Luton,FW,1211.0,1.4216714538633823,1.456837410107255,2023-24
Craig Dawson,Wolverhampton Wanderers,DF,2214.0,1.3575858976691961,1.350392846390605,2023-24
Danny Ings,West Ham,FW,342.0,1.2228488996624947,0.37887247279286385,2023-24
Emerson,West Ham,DF,3163.0,1.6024377886205912,1.5223980667069554,2023-24
Sasa Lukic,Fulham,MF,1107.0,1.2816824559122324,0.6108460575342178,2023-24
Michael Keane,Everton,DF,432.0,0.9261618256568909,0.0,2023-24
Johann Berg Gudmundsson,Burnley,FW,1175.0,2.048229966312647,3.143440945073962,2023-24
James Tarkowski,Everton,DF,3420.0,3.3438648656010628,2.9575961800292134,2023-24
Lucas Digne,Aston Villa,DF,2406.0,1.2978818826377392,2.9300744011998177,2023-24
Jefferson Lerma,Crystal Palace,DF,2413.0,2.384976907633245,2.4383071903139353,2023-24
Raphael Varane,Manchester United,DF,1374.0,1.1560358591377735,0.08104487508535385,2023-24
Casemiro,Manchester United,DF,2006.0,3.123898906633258,1.3856250941753387,2023-24
Mateo Kovacic,Manchester City,MF,1540.0,1.42939617857337,1.6855967957526445,2023-24
André Gomes,Everton,MF,476.0,0.31534918770194054,0.26019739359617233,2023-24
Oleksandr Zinchenko,Arsenal,DF,1742.0,0.5664580916054547,3.02644526027143,2023-24
Maxwel Cornet,West Ham,MF,101.0,0.5305153168737888,0.16100368462502956,2023-24
Kenny Tete,Fulham,DF,880.0,1.1781789623200893,0.16147804353386164,2023-24
Moussa Niakhate,Nottingham Forest,DF,1446.0,1.166658602654934,0.09786215238273144,2023-24
Zanka,Brentford,DF,1082.0,0.6000314559787512,0.9500103443861008,2023-24
Charlie Taylor,Burnley,DF,2336.0,0.24035568069666624,1.8833663314580917,2023-24
Victor Lindelöf,Manchester United,DF,1340.0,0.43084179423749447,0.2853157091885805,2023-24
Orel Mangala,Nottingham Forest,MF,1599.0,0.8923602215945721,0.28679931722581387,2023-24
Rodrigo Bentancur,Tottenham,MF,1016.0,1.622593866661191,0.5037150774151087,2023-24
Timothy Castagne,Fulham,DF,2627.0,1.3355903550982475,1.5853081783279777,2023-24
Trevoh Chalobah,Chelsea,DF,944.0,0.35911528021097183,0.07494096830487251,2023-24
Joe Willock,Newcastle United,MF,419.0,1.0462103113532066,0.44771592877805233,2023-24
Curtis Jones,Liverpool,MF,1152.0,2.483465351164341,0.9511555470526218,2023-24
Konstantinos Mavropanos,West Ham,DF,1490.0,0.8723389487713575,0.1037653312087059,2023-24
David Brooks,Bournemouth,MF,241.0,2.2037018723785877,0.9074392039328814,2023-24
Tom Cairney,Fulham,MF,1427.0,1.009905599988997,3.1143901832401752,2023-24
