Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
322,Ruben Loftus-Cheek,eng ENG,MF,Milan,27,1996,29,26,2068,23.0,6,1,7,6,0,0,5,0,0.26,0.04,0.30,0.26,0.30,Matches
323,Ademola Lookman,ng NGA,"FW,MF",Atalanta,25,1997,31,22,1894,21.0,11,7,18,11,0,0,4,0,0.52,0.33,0.86,0.52,0.86,Matches
327,Matteo Lovato,it ITA,DF,Salernitana,23,2000,13,11,947,10.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
328,Sandi Lovrić,si SVN,MF,Udinese,25,1998,29,21,1987,22.1,1,3,4,1,0,0,1,1,0.05,0.14,0.18,0.05,0.18,Matches
329,Lorenzo Lucca,it ITA,FW,Udinese,22,2000,37,30,2592,28.8,8,4,12,8,0,0,6,0,0.28,0.14,0.42,0.28,0.42,Matches
330,Jhon Lucumí,co COL,DF,Bologna,25,1998,29,23,2217,24.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
332,Romelu Lukaku,be BEL,FW,Roma,30,1993,32,30,2641,29.3,13,3,16,13,0,1,5,1,0.44,0.10,0.55,0.44,0.55,Matches
334,Sebastiano Luperto,it ITA,DF,Empoli,26,1996,38,38,3406,37.8,1,1,2,1,0,0,4,0,0.03,0.03,0.05,0.03,0.05,Matches
336,Zito Luvumbo,ao ANG,"MF,FW",Cagliari,21,2002,30,19,1946,21.6,4,5,9,4,0,0,5,0,0.18,0.23,0.42,0.18,0.42,Matches
337,Babis Lykogiannis,gr GRE,DF,Bologna,29,1993,22,10,904,10.0,2,1,3,2,0,0,2,0,0.20,0.10,0.30,0.20,0.30,Matches
338,Giulio Maggiore,it ITA,MF,Salernitana,25,1998,27,20,1800,20.0,4,2,6,4,0,0,9,1,0.20,0.10,0.30,0.20,0.30,Matches
339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27,1995,33,27,2444,27.2,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
340,Mike Maignan,fr FRA,GK,Milan,28,1995,29,29,2609,29.0,0,1,1,0,0,0,1,1,0.00,0.03,0.03,0.00,0.03,Matches
341,Antoine Makoumbou,cg CGO,MF,Cagliari,25,1998,32,32,2702,30.0,1,0,1,1,0,0,5,2,0.03,0.00,0.03,0.03,0.03,Matches
344,Youssef Maleh,ma MAR,MF,Empoli,24,1998,34,30,2602,28.9,0,1,1,0,0,0,11,0,0.00,0.03,0.03,0.00,0.03,Matches
345,Ruslan Malinovskyi,ua UKR,"MF,FW",Genoa,30,1993,28,18,1544,17.2,4,1,5,4,0,0,7,0,0.23,0.06,0.29,0.23,0.29,Matches
346,Gianluca Mancini,it ITA,DF,Roma,27,1996,36,34,2869,31.9,4,1,5,4,0,0,9,0,0.13,0.03,0.16,0.13,0.16,Matches
349,Rolando Mandragora,it ITA,MF,Fiorentina,26,1997,33,16,1588,17.6,3,3,6,3,0,0,5,0,0.17,0.17,0.34,0.17,0.34,Matches
351,Riccardo Marchizza,it ITA,DF,Frosinone,25,1998,13,13,1148,12.8,0,4,4,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,Matches
352,Gian Marco Ferrari,it ITA,DF,Sassuolo,31,1992,31,25,2272,25.2,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
353,Pablo Marí,es ESP,DF,Monza,29,1993,34,30,2615,29.1,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
355,Răzvan Marin,ro ROU,MF,Empoli,27,1996,30,20,1818,20.2,0,3,3,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
357,Aarón Martín,es ESP,"MF,DF",Genoa,26,1997,22,17,1376,15.3,0,1,1,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,Matches
359,Josep Martinez,es ESP,GK,Genoa,25,1998,36,36,3239,36.0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
360,Lautaro Martínez,ar ARG,FW,Inter,25,1997,33,31,2656,29.5,24,3,27,22,2,3,5,0,0.81,0.10,0.91,0.75,0.85,Matches
361,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27,1996,29,26,2291,25.5,5,1,6,5,0,0,9,0,0.20,0.04,0.24,0.20,0.24,Matches
362,Adam Marušić,me MNE,"DF,MF",Lazio,30,1992,37,37,3100,34.4,1,0,1,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03,Matches
364,Adam Masina,ma MAR,DF,Torino,29,1994,16,10,1024,11.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
366,Luca Mazzitelli,it ITA,MF,Frosinone,27,1995,29,26,2210,24.6,5,0,5,5,0,0,6,1,0.20,0.00,0.20,0.20,0.20,Matches
367,Pasquale Mazzocchi,it ITA,"MF,DF",Salernitana,28,1995,18,16,1272,14.1,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
370,Weston McKennie,us USA,MF,Juventus,24,1998,34,29,2594,28.8,0,7,7,0,0,0,6,0,0.00,0.24,0.24,0.00,0.24,Matches
371,Arthur Melo,br BRA,MF,Fiorentina,26,1996,33,23,1986,22.1,2,3,5,1,1,1,2,0,0.09,0.14,0.23,0.05,0.18,Matches
373,Alex Meret,it ITA,GK,Napoli,26,1997,31,31,2773,30.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
374,Junior Messias,br BRA,"MF,FW",Genoa,32,1991,18,13,1053,11.7,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
375,Nikola Milenković,rs SRB,DF,Fiorentina,25,1997,34,27,2510,27.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
376,Arkadiusz Milik,pl POL,FW,Juventus,29,1994,32,7,919,10.2,4,1,5,4,0,0,2,1,0.39,0.10,0.49,0.39,0.49,Matches
377,Vanja Milinković-Savić,rs SRB,GK,Torino,26,1997,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
379,Yerry Mina,co COL,DF,Cagliari,28,1994,14,14,1215,13.5,2,0,2,1,1,1,4,0,0.15,0.00,0.15,0.07,0.07,Matches
380,Aleksei Miranchuk,ru RUS,"MF,FW",Atalanta,27,1995,27,12,1176,13.1,3,5,8,3,0,0,1,0,0.23,0.38,0.61,0.23,0.61,Matches
383,Fabio Miretti,it ITA,MF,Juventus,19,2003,25,16,1103,12.3,1,1,2,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches
386,Henrikh Mkhitaryan,am ARM,MF,Inter,34,1989,36,35,2785,30.9,2,8,10,2,0,0,4,0,0.06,0.26,0.32,0.06,0.32,Matches
387,Ilario Monterisi,it ITA,DF,Frosinone,21,2001,24,16,1469,16.3,2,2,4,2,0,0,1,0,0.12,0.12,0.25,0.12,0.25,Matches
388,Lorenzo Montipò,it ITA,GK,Hellas Verona,27,1996,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches
390,Dany Mota,pt POR,"MF,FW",Monza,25,1998,34,24,2049,22.8,4,3,7,4,0,0,3,0,0.18,0.13,0.31,0.18,0.31,Matches
393,Yunus Musah,us USA,MF,Milan,20,2002,30,13,1478,16.4,0,2,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches
394,Juan Musso,ar ARG,GK,Atalanta,29,1994,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
396,Obite N'Dicka,ci CIV,DF,Roma,23,1999,25,25,2168,24.1,0,3,3,0,0,0,6,0,0.00,0.12,0.12,0.00,0.12,Matches
397,Nahitan Nández,uy URU,"MF,DF",Cagliari,27,1995,33,29,2341,26.0,2,3,5,1,1,1,7,0,0.08,0.12,0.19,0.04,0.15,Matches
398,Natan,br BRA,DF,Napoli,22,2001,14,11,952,10.6,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
401,Dan Ndoye,ch SUI,"MF,FW",Bologna,22,2000,32,20,1771,19.7,1,1,2,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,Matches
402,Cyril Ngonge,be BEL,"MF,FW",Hellas Verona,23,2000,19,17,1431,15.9,6,2,8,6,0,0,4,0,0.38,0.13,0.50,0.38,0.50,Matches
407,Tijjani Noslin,nl NED,"FW,MF",Hellas Verona,24,1999,17,17,1339,14.9,5,4,9,5,0,0,2,0,0.34,0.27,0.60,0.34,0.60,Matches
409,M'Bala Nzola,ao ANG,FW,Fiorentina,26,1996,33,15,1552,17.2,3,3,6,2,1,1,2,0,0.17,0.17,0.35,0.12,0.29,Matches
410,Adam Obert,sk SVK,DF,Cagliari,20,2002,17,10,941,10.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
412,Guillermo Ochoa,mx MEX,GK,Salernitana,38,1985,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
416,Caleb Okoli,it ITA,DF,Frosinone,22,2001,34,32,2914,32.4,0,1,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,Matches
417,Maduka Okoye,ng NGA,GK,Udinese,23,1999,21,21,1890,21.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
418,Mathías Olivera,uy URU,DF,Napoli,25,1997,23,18,1569,17.4,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches
419,Gaetano Oristanio,it ITA,"FW,MF",Cagliari,20,2002,25,11,1104,12.3,2,1,3,2,0,0,1,0,0.16,0.08,0.24,0.16,0.24,Matches
420,Riccardo Orsolini,it ITA,MF,Bologna,26,1997,33,19,1792,19.9,10,2,12,8,2,3,2,0,0.50,0.10,0.60,0.40,0.50,Matches
421,Victor Osimhen,ng NGA,FW,Napoli,24,1998,25,22,1982,22.0,15,3,18,12,3,5,6,1,0.68,0.14,0.82,0.54,0.68,Matches
422,Remi Oudin,fr FRA,"MF,FW",Lecce,26,1996,31,21,1819,20.2,3,2,5,3,0,0,3,0,0.15,0.10,0.25,0.15,0.25,Matches
423,Anthony Oyono,ga GAB,"DF,MF",Frosinone,22,2001,16,14,1198,13.3,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches
427,Leandro Paredes,ar ARG,MF,Roma,29,1994,34,32,2634,29.3,3,5,8,0,3,3,15,1,0.10,0.17,0.27,0.00,0.17,Matches
428,Fabiano Parisi,it ITA,DF,Fiorentina,22,2000,21,16,1454,16.2,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
429,Mario Pašalić,hr CRO,MF,Atalanta,28,1995,34,23,2051,22.8,6,6,12,4,2,2,3,0,0.26,0.26,0.53,0.18,0.44,Matches
431,Patric,es ESP,DF,Lazio,30,1993,20,19,1608,17.9,2,0,2,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches
432,Rui Patrício,pt POR,GK,Roma,35,1988,23,23,2070,23.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
433,Benjamin Pavard,fr FRA,DF,Inter,27,1996,23,21,1672,18.6,0,2,2,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,Matches
435,Martín Payero,ar ARG,MF,Udinese,24,1998,29,21,1796,20.0,2,2,4,2,0,0,6,1,0.10,0.10,0.20,0.10,0.20,Matches
436,Marcus Pedersen,no NOR,DF,Sassuolo,23,2000,28,16,1613,17.9,0,2,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches
439,Lorenzo Pellegrini,it ITA,MF,Roma,27,1996,29,20,1859,20.7,8,3,11,7,1,1,7,0,0.39,0.15,0.53,0.34,0.48,Matches
445,Roberto Pereyra,ar ARG,"FW,MF",Udinese,32,1991,27,22,1858,20.6,4,3,7,3,1,1,6,0,0.19,0.15,0.34,0.15,0.29,Matches
446,Nehuén Pérez,ar ARG,DF,Udinese,23,2000,36,36,3238,36.0,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches
450,Matteo Pessina,it ITA,MF,Monza,26,1997,37,37,3222,35.8,6,3,9,2,4,5,5,1,0.17,0.08,0.25,0.06,0.14,Matches
451,Andrea Petagna,it ITA,FW,Cagliari,28,1995,18,13,995,11.1,1,1,2,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches
452,Giuseppe Pezzella,it ITA,"MF,DF",Empoli,25,1997,19,14,1085,12.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
453,Roberto Piccoli,it ITA,FW,Lecce,22,2001,35,12,1378,15.3,5,0,5,4,1,1,5,0,0.33,0.00,0.33,0.26,0.26,Matches
457,Andrea Pinamonti,it ITA,FW,Sassuolo,24,1999,38,37,3076,34.2,11,1,12,9,2,3,4,0,0.32,0.03,0.35,0.26,0.29,Matches
459,Lorenzo Pirola,it ITA,DF,Salernitana,21,2002,27,24,1987,22.1,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
463,Matteo Politano,it ITA,FW,Napoli,29,1993,37,31,2360,26.2,8,7,15,6,2,3,2,1,0.31,0.27,0.57,0.23,0.50,Matches
464,Marin Pongračić,hr CRO,DF,Lecce,25,1997,36,36,3219,35.8,0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches
465,Stefan Posch,at AUT,DF,Bologna,26,1997,31,29,2409,26.8,1,2,3,1,0,0,7,0,0.04,0.07,0.11,0.04,0.11,Matches
466,Matteo Prati,it ITA,MF,Cagliari,19,2003,26,19,1972,21.9,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches
467,Ivan Provedel,it ITA,GK,Lazio,29,1994,30,30,2699,30.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
468,Christian Pulisic,us USA,"MF,FW",Milan,24,1998,36,32,2602,28.9,12,8,20,12,0,0,2,0,0.42,0.28,0.69,0.42,0.69,Matches
471,Adrien Rabiot,fr FRA,MF,Juventus,28,1995,31,30,2651,29.5,5,3,8,5,0,0,8,0,0.17,0.10,0.27,0.17,0.27,Matches
475,Hamza Rafia,tn TUN,MF,Lecce,24,1999,28,17,1204,13.4,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
476,Ylber Ramadani,al ALB,MF,Lecce,27,1996,34,34,2970,33.0,1,0,1,1,0,0,13,0,0.03,0.00,0.03,0.03,0.03,Matches
477,Luca Ranieri,it ITA,DF,Fiorentina,24,1999,26,23,2065,22.9,2,1,3,2,0,0,14,0,0.09,0.04,0.13,0.09,0.13,Matches
479,Giacomo Raspadori,it ITA,FW,Napoli,23,2000,37,14,1584,17.6,5,3,8,5,0,1,0,0,0.28,0.17,0.45,0.28,0.45,Matches
481,Tijjani Reijnders,nl NED,MF,Milan,25,1998,36,33,2820,31.3,3,3,6,3,0,0,8,0,0.10,0.10,0.19,0.10,0.19,Matches
482,Reinier,br BRA,"MF,FW",Frosinone,21,2002,22,13,1059,11.8,2,2,4,2,0,0,3,0,0.17,0.17,0.34,0.17,0.34,Matches
483,Mateo Retegui,it ITA,FW,Genoa,24,1999,29,26,2216,24.6,7,2,9,6,1,1,5,0,0.28,0.08,0.37,0.24,0.32,Matches
484,Samuele Ricci,it ITA,MF,Torino,21,2001,32,28,2395,26.6,1,2,3,1,0,0,8,1,0.04,0.08,0.11,0.04,0.11,Matches
485,Ricardo Rodríguez,ch SUI,"DF,MF",Torino,30,1992,35,34,2772,30.8,1,2,3,1,0,0,4,0,0.03,0.06,0.10,0.03,0.10,Matches
486,Alessio Romagnoli,it ITA,DF,Lazio,28,1995,29,26,2411,26.8,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
487,Simone Romagnoli,it ITA,DF,Frosinone,33,1990,33,30,2715,30.2,1,1,2,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches
489,Marten de Roon,nl NED,"MF,DF",Atalanta,32,1991,30,29,2599,28.9,0,5,5,0,0,0,10,0,0.00,0.17,0.17,0.00,0.17,Matches
491,Nicolò Rovella,it ITA,MF,Lazio,21,2001,23,16,1318,14.6,0,2,2,0,0,0,6,0,0.00,0.14,0.14,0.00,0.14,Matches
492,Amir Rrahmani,xk KVX,DF,Napoli,29,1994,30,30,2600,28.9,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches
493,Ruan,br BRA,DF,Sassuolo,24,1999,26,16,1516,16.8,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches
494,Daniele Rugani,it ITA,DF,Juventus,29,1994,17,13,1187,13.2,2,0,2,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches
495,Matteo Ruggeri,it ITA,MF,Atalanta,21,2002,34,28,2449,27.2,0,4,4,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
496,Mário Rui,pt POR,DF,Napoli,32,1991,21,14,1205,13.4,0,2,2,0,0,0,7,1,0.00,0.15,0.15,0.00,0.15,Matches
497,Stefano Sabelli,it ITA,"MF,DF",Genoa,30,1993,32,30,2429,27.0,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches
498,Alexis Saelemaekers,be BEL,MF,Bologna,24,1999,30,21,1887,21.0,4,2,6,4,0,0,7,1,0.19,0.10,0.29,0.19,0.29,Matches
499,Lazar Samardzic,rs SRB,MF,Udinese,21,2002,34,28,2372,26.4,6,2,8,5,1,1,3,0,0.23,0.08,0.30,0.19,0.27,Matches
500,Junior Sambia,fr FRA,MF,Salernitana,26,1996,18,10,1032,11.5,1,2,3,1,0,0,4,0,0.09,0.17,0.26,0.09,0.26,Matches
501,Antonio Sanabria,py PAR,FW,Torino,27,1996,35,23,2133,23.7,5,0,5,3,2,2,2,0,0.21,0.00,0.21,0.13,0.13,Matches
509,Giorgio Scalvini,it ITA,DF,Atalanta,19,2003,33,31,2544,28.3,1,3,4,1,0,0,3,0,0.04,0.11,0.14,0.04,0.14,Matches
510,Gianluca Scamacca,it ITA,FW,Atalanta,24,1999,29,17,1453,16.1,12,6,18,12,0,0,1,0,0.74,0.37,1.11,0.74,1.11,Matches
512,Simone Scuffet,it ITA,GK,Cagliari,27,1996,31,31,2789,31.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
518,Suat Serdar,de GER,MF,Hellas Verona,26,1997,25,19,1659,18.4,0,2,2,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11,Matches
520,Stephan El Shaarawy,it ITA,"FW,MF",Roma,30,1992,33,19,1738,19.3,3,4,7,3,0,0,2,0,0.16,0.21,0.36,0.16,0.36,Matches
521,Eldor Shomurodov,uz UZB,"MF,FW",Cagliari,28,1995,22,10,936,10.4,3,3,6,3,0,0,1,0,0.29,0.29,0.58,0.29,0.58,Matches
523,Marco Silvestri,it ITA,GK,Udinese,32,1991,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
526,Leo Skiri Østigård,no NOR,DF,Napoli,23,1999,25,18,1625,18.1,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches
527,Łukasz Skorupski,pl POL,GK,Bologna,32,1991,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
532,Yann Sommer,ch SUI,GK,Inter,34,1988,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
535,Riccardo Sottil,it ITA,MF,Fiorentina,24,1999,22,13,1103,12.3,2,3,5,2,0,0,1,0,0.16,0.24,0.41,0.16,0.41,Matches
536,Matìas Soulé,ar ARG,"MF,FW",Frosinone,20,2003,36,36,3121,34.7,11,3,14,6,5,6,4,0,0.32,0.09,0.40,0.17,0.26,Matches
538,Leonardo Spinazzola,it ITA,"MF,DF",Roma,30,1993,24,15,1312,14.6,1,2,3,1,0,0,0,0,0.07,0.14,0.21,0.07,0.21,Matches
541,Gabriel Strefezza,br BRA,"FW,MF",Lecce,26,1997,19,13,1112,12.4,1,0,1,0,1,1,4,0,0.08,0.00,0.08,0.00,0.00,Matches
542,Kevin Strootman,nl NED,MF,Genoa,33,1990,27,15,1207,13.4,0,2,2,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches
544,Ibrahim Sulemana,gh GHA,MF,Cagliari,20,2003,21,16,1339,14.9,2,0,2,2,0,0,4,0,0.13,0.00,0.13,0.13,0.13,Matches
545,Tomáš Suslov,sk SVK,MF,Hellas Verona,21,2002,32,23,2092,23.2,3,5,8,2,1,1,7,0,0.13,0.22,0.34,0.09,0.30,Matches
546,Mile Svilar,rs SRB,GK,Roma,23,1999,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
548,Wojciech Szczęsny,pl POL,GK,Juventus,33,1990,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
550,Adrien Tameze,cm CMR,"DF,MF",Torino,29,1994,29,25,2146,23.8,0,2,2,0,0,0,6,1,0.00,0.08,0.08,0.00,0.08,Matches
552,Loum Tchaouna,fr FRA,"MF,FW",Salernitana,19,2003,33,23,2100,23.3,4,3,7,4,0,0,4,0,0.17,0.13,0.30,0.17,0.30,Matches
553,Jackson Tchatchoua,cm CMR,DF,Hellas Verona,21,2001,26,19,1725,19.2,0,2,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
554,Filippo Terracciano,it ITA,"MF,DF",Hellas Verona,20,2003,18,14,1296,14.4,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches
556,Pietro Terracciano,it ITA,GK,Fiorentina,33,1990,33,33,2970,33.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
557,Florian Thauvin,fr FRA,FW,Udinese,30,1993,29,19,1710,19.0,5,3,8,4,1,1,4,0,0.26,0.16,0.42,0.21,0.37,Matches
558,Malick Thiaw,de GER,DF,Milan,21,2001,21,19,1619,18.0,0,1,1,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,Matches
559,Morten Thorsby,no NOR,MF,Genoa,27,1996,24,9,1157,12.9,2,2,4,2,0,0,2,0,0.16,0.16,0.31,0.16,0.31,Matches
560,Kristian Thorstvedt,no NOR,MF,Sassuolo,24,1999,34,30,2397,26.6,6,1,7,6,0,0,7,0,0.23,0.04,0.26,0.23,0.26,Matches
561,Marcus Thuram,fr FRA,FW,Inter,25,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,0.44,0.23,0.67,0.44,0.67,Matches
563,Jeremy Toljan,de GER,DF,Sassuolo,28,1994,25,24,2083,23.1,0,5,5,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
564,Rafael Tolói,it ITA,DF,Atalanta,32,1990,18,10,965,10.7,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
565,Fikayo Tomori,eng ENG,DF,Milan,25,1997,26,24,2121,23.6,4,0,4,4,0,0,8,1,0.17,0.00,0.17,0.17,0.17,Matches
568,Stefano Turati,it ITA,GK,Frosinone,21,2001,31,31,2745,30.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
569,Kacper Urbanski,pl POL,"MF,FW",Bologna,18,2004,22,9,926,10.3,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches
570,Emanuele Valeri,it ITA,"MF,DF",Frosinone,24,1998,16,14,1178,13.1,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches
571,Johan Vásquez,mx MEX,DF,Genoa,24,1998,37,32,2850,31.7,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches
572,Matías Vecino,uy URU,MF,Lazio,31,1991,31,8,1153,12.8,6,1,7,6,0,0,8,0,0.47,0.08,0.55,0.47,0.55,Matches
577,Matías Viña,uy URU,DF,Sassuolo,25,1997,15,13,1014,11.3,0,3,3,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches
579,Nicolas Viola,it ITA,"MF,FW",Cagliari,33,1989,26,11,1207,13.4,5,2,7,5,0,1,3,0,0.37,0.15,0.52,0.37,0.52,Matches
580,Mattia Viti,it ITA,DF,Sassuolo,21,2002,15,12,979,10.9,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
582,Dušan Vlahović,rs SRB,FW,Juventus,23,2000,33,27,2307,25.6,16,4,20,14,2,4,8,1,0.62,0.16,0.78,0.55,0.70,Matches
583,Nikola Vlašić,hr CRO,MF,Torino,25,1997,33,30,2608,29.0,3,2,5,3,0,0,3,0,0.10,0.07,0.17,0.10,0.17,Matches
584,Alessandro Vogliacco,it ITA,DF,Genoa,24,1998,20,14,1169,13.0,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches
585,Mërgim Vojvoda,xk KVX,"MF,DF",Torino,28,1995,28,15,1379,15.3,0,3,3,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,Matches
587,Stefan de Vrij,nl NED,DF,Inter,31,1992,25,17,1586,17.6,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches
588,Walace,br BRA,MF,Udinese,28,1995,37,37,3238,36.0,2,0,2,2,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches
589,Sebastian Walukiewicz,pl POL,DF,Empoli,23,2000,27,23,2055,22.8,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
590,Timothy Weah,us USA,MF,Juventus,23,2000,30,12,1258,14.0,0,1,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches
592,Mateusz Wieteska,pl POL,DF,Cagliari,26,1997,19,10,965,10.7,0,1,1,0,0,0,5,1,0.00,0.09,0.09,0.00,0.09,Matches
593,Kenan Yıldız,tr TUR,FW,Juventus,18,2005,27,9,952,10.6,2,0,2,2,0,0,3,0,0.19,0.00,0.19,0.19,0.19,Matches
594,Mattia Zaccagni,it ITA,"FW,MF",Lazio,28,1995,28,24,1956,21.7,6,1,7,6,0,0,8,0,0.28,0.05,0.32,0.28,0.32,Matches
595,Nicola Zalewski,pl POL,"MF,FW",Roma,21,2002,22,10,968,10.8,0,1,1,0,0,0,3,1,0.00,0.09,0.09,0.00,0.09,Matches
596,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,27,1995,34,32,2786,31.0,0,2,2,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
598,Alessandro Zanoli,it ITA,"MF,DF",Salernitana,22,2000,17,10,921,10.2,0,2,2,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,Matches
600,Duván Zapata,co COL,FW,Torino,32,1991,35,34,2880,32.0,12,4,16,12,0,0,2,0,0.37,0.12,0.50,0.37,0.50,Matches
601,Gabriele Zappa,it ITA,"DF,MF",Cagliari,23,1999,38,25,2561,28.5,1,3,4,1,0,0,2,0,0.04,0.11,0.14,0.04,0.14,Matches
602,Davide Zappacosta,it ITA,MF,Atalanta,31,1992,31,23,1867,20.7,2,1,3,2,0,0,5,0,0.10,0.05,0.14,0.10,0.14,Matches
604,Jordan Zemura,zw ZIM,MF,Udinese,23,1999,27,10,1038,11.5,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
608,Piotr Zieliński,pl POL,MF,Napoli,29,1994,28,23,1924,21.4,3,2,5,2,1,1,1,0,0.14,0.09,0.23,0.09,0.19,Matches
