Player,Squad,Pos,Min,xG,xA,season
Stefan Savic,Atletico Madrid,DF,1632.0,0.23197066318243742,0.07163447886705399,2023-24
Koke,Atletico Madrid,MF,2528.0,0.8687992542982101,3.3413646891713142,2023-24
Yannick Carrasco,Atletico Madrid,DF,234.0,0.07180806249380112,0.2317299097776413,2023-24
Giménez,Atletico Madrid,DF,1321.0,0.38444170728325844,0.05489793419837952,2023-24
Manu Trigueros,Villarreal,MF,278.0,0.7013782588765025,0.18295326828956604,2023-24
Cédric Bakambu,Real Betis,FW,197.0,0.33870967477560043,0.6694268435239792,2023-24
Denis Suárez,Villarreal,MF,114.0,0.06767070293426514,0.494709849357605,2023-24
Aarón,Las Palmas,GK,153.0,0.0,0.0,2023-24
José Mari,Cadiz,MF,3.0,0.0,0.04674168862402439,2023-24
Íñigo Lekue,Athletic Club,DF,1999.0,0.22514904662966728,1.0375951137393713,2023-24
David Soria,Getafe,GK,3504.0,0.0,0.0,2023-24
Igor Zubeldia,Real Sociedad,DF,2540.0,0.7220773892477155,0.6404095031321049,2023-24
Álvaro Odriozola,Real Sociedad,DF,395.0,0.0,0.16380152106285095,2023-24
Óliver Torres,Sevilla,FW,1633.0,0.6434128619730473,2.451912136748433,2023-24
Mamadou Sylla,Alaves,MF,5.0,0.0,0.0,2023-24
Dani Ceballos,Real Madrid,MF,556.0,0.51682398468256,1.323996583931148,2023-24
Marc Bartra,Real Betis,DF,230.0,0.21769772842526436,0.0,2023-24
Omar Mascarell,Mallorca,DF,1577.0,0.20717759896069765,0.03113843221217394,2023-24
Jaume,Valencia,GK,73.0,0.0,0.0,2023-24
Toni Lato,Mallorca,DF,1535.0,0.26316823810338974,1.5410883836448193,2023-24
Iñigo Martínez,Barcelona,DF,1276.0,0.5659955367445946,0.017293715849518776,2023-24
Dimitri Foulquier,Valencia,DF,1804.0,0.6595267774537206,1.0877278074622154,2023-24
Amath Diedhiou,Mallorca,FW,362.0,1.6075254753232002,0.4607605654746294,2023-24
Jaume Costa,Mallorca,DF,1692.0,0.3761693984270096,1.0755313038825989,2023-24
Borja Iglesias,Real Betis,FW,388.0,0.7683117017149925,1.13411545753479,2023-24
Remiro,Real Sociedad,GK,3275.0,0.0,0.02729976922273636,2023-24
Gerard Gumbau,Granada,MF,2714.0,1.8900840035639703,4.485361495986581,2023-24
Stole Dimitrievski,Rayo Vallecano,GK,3330.0,0.0,0.051608214154839516,2023-24
Óscar Trejo,Rayo Vallecano,FW,1400.0,0.8453094018623233,1.4899287717416883,2023-24
Hamari Traore,Real Sociedad,DF,2320.0,0.4801902109757066,1.7844457905739546,2023-24
Omenuke Mfulu,Las Palmas,MF,69.0,0.0,0.0,2023-24
Mauro Arambarri,Getafe,MF,321.0,0.27580961026251316,0.03992827236652374,2023-24
Youssouf Sabaly,Real Betis,DF,1053.0,0.11009410582482815,0.6800671080127358,2023-24
Thomas Lemar,Atletico Madrid,MF,177.0,0.12189041078090668,0.01457411888986826,2023-24
José Campaña,Las Palmas,MF,154.0,0.01832476817071438,0.0,2023-24
Álex Fernández,Cadiz,FW,1270.0,0.26816679537296295,0.8052411060780287,2023-24
Aitor Fernández,Osasuna,GK,545.0,0.13203424215316772,0.0,2023-24
Kevin,Celta Vigo,DF,720.0,0.0770702064037323,0.21082778647542,2023-24
José Pozo,Rayo Vallecano,MF,15.0,0.0,0.0,2023-24
Matteo Gabbia,Villarreal,DF,492.0,0.0,0.03322981670498848,2023-24
Álvaro Lemos,Las Palmas,DF,259.0,0.01864992082118988,0.0,2023-24
Iván Villar,Celta Vigo,GK,1014.0,0.0,0.05259321630001068,2023-24
Darko Brasanac,Osasuna,MF,43.0,0.0,0.058772288262844086,2023-24
Kiko Femenía,Villarreal,DF,1559.0,0.01807766780257225,0.7103211544454098,2023-24
Rubén Sobrino,Cadiz,FW,1707.0,1.7188277821987867,2.139330465346575,2023-24
Kepa,Real Madrid,GK,1194.0,0.0,0.0,2023-24
Yeray Álvarez,Athletic Club,DF,1145.0,0.2445644773542881,0.12868699431419373,2023-24
Diego Rico,Getafe,DF,2629.0,0.3690704135224223,4.589375820942223,2023-24
Rubén Peña,Osasuna,FW,2126.0,1.05329264793545,2.6980124656111,2023-24
David García,Osasuna,DF,2338.0,1.1602762695401907,0.9631527327001095,2023-24
Martin Hongla,Granada,DF,551.0,0.13713156804442406,0.0,2023-24
Rui Silva,Real Betis,GK,2479.0,0.0,0.0,2023-24
Mariano,Sevilla,FW,232.0,1.283030454069376,0.1081700474023819,2023-24
Víctor Díaz,Granada,DF,159.0,0.0,0.0,2023-24
Óscar Melendo,Granada,FW,1159.0,0.31179269775748253,0.5518040414899588,2023-24
Alejandro Pozo,Almeria,DF,944.0,0.22536242008209229,0.4613147424533963,2023-24
Kike Barja,Osasuna,FW,276.0,0.38865774869918823,0.29795533046126366,2023-24
Unai Simón,Athletic Club,GK,3186.0,0.0,0.025439606979489326,2023-24
Eric Curbelo,Las Palmas,DF,100.0,0.0,0.0,2023-24
Jesús Vallejo,Granada,DF,92.0,0.0,0.0,2023-24
Caglar Söyüncü,Atletico Madrid,DF,95.0,0.0,0.0,2023-24
Faitout Maouassa,Granada,DF,240.0,0.23576967045664787,0.33411200903356075,2023-24
Iván Balliu,Rayo Vallecano,DF,2878.0,0.959212239831686,2.487216589972377,2023-24
Famara Diedhiou,Granada,MF,51.0,0.7279834635555744,0.3974076211452484,2023-24
Mihailo Ristic,Celta Vigo,DF,809.0,0.42638786043971777,0.13027718383818865,2023-24
Rominigue Kouame,Cadiz,MF,822.0,0.2608537385240197,0.09557841811329126,2023-24
Antonio Sivera,Alaves,GK,3060.0,0.0,0.0902358191087842,2023-24
Fabio González,Las Palmas,MF,111.0,0.0,0.0,2023-24
Bono,Sevilla,GK,90.0,0.0,0.0,2023-24
Juanpe,Girona,DF,718.0,0.19304723292589188,0.0,2023-24
Maxi Gómez,Cadiz,FW,1170.0,1.3022282775491476,0.5264191050082445,2023-24
Mario Hermoso,Atletico Madrid,DF,2559.0,1.4281741920858622,0.7117665782570839,2023-24
Djené Dakonam,Getafe,DF,2580.0,0.12534593045711517,0.284101452678442,2023-24
Andrés Guardado,Real Betis,MF,421.0,0.1238458976149559,0.17838532384485006,2023-24
Luiz Felipe,Real Betis,DF,360.0,0.1076035313308239,0.09917697310447693,2023-24
Raúl Fernández,Granada,GK,280.0,0.0,0.0,2023-24
Enes Ünal,Getafe,FW,133.0,0.08098434656858444,0.6826157048344612,2023-24
Marko Dmitrovic,Sevilla,GK,1170.0,0.0,0.0,2023-24
Iván Alejo,Cadiz,MF,1770.0,0.5896123591810465,2.0204057544469833,2023-24
Ferland Mendy,Real Madrid,DF,1758.0,0.26660076156258583,1.1088898330926895,2023-24
Johan Mojica,Osasuna,FW,2035.0,1.0765943648293614,3.2767959982156754,2023-24
Boubakary Soumare,Sevilla,MF,2289.0,0.022750360891222954,1.038184255361557,2023-24
Manuel Morlanes,Mallorca,MF,1607.0,0.9207215989008546,1.5948606301099062,2023-24
Francisco Vieites,Real Betis,GK,311.0,0.0,0.0,2023-24
Enzo Loiodice,Las Palmas,MF,1805.0,0.6150052286684513,1.1749551789835095,2023-24
Juan Cruz,Real Betis,MF,53.0,0.08561941422522068,0.052334535866975784,2023-24
Dani Vivian,Athletic Club,DF,2884.0,0.8867789721116424,0.5833873376250267,2023-24
Toni Villa,Girona,MF,8.0,0.02551763504743576,0.0,2023-24
Miguel De la Fuente,Alaves,FW,65.0,0.1304582729935646,0.0,2023-24
Fran Beltrán,Celta Vigo,MF,2463.0,0.6912616118788719,1.1813373565673828,2023-24
Daniel Fuzato,Getafe,MF,6.0,0.0,0.0,2023-24
Peru Nolaskoain,Athletic Club,MF,5.0,0.0,0.0,2023-24
Nemanja Radonjic,Mallorca,MF,342.0,1.107987742871046,0.7896160259842873,2023-24
Andriy Lunin,Real Madrid,GK,1890.0,0.0,0.1058787852525711,2023-24
Chumi,Almeria,DF,2427.0,0.794005248695612,1.3696383833885193,2023-24
Iñaki Peña,Barcelona,GK,900.0,0.0,0.0,2023-24
Aihen Muñoz,Real Sociedad,DF,1094.0,0.2717834999784827,1.6518815699964762,2023-24
Paul Akouokou,Real Betis,MF,17.0,0.0,0.0,2023-24
Eduardo Camavinga,Real Madrid,DF,1847.0,0.8755504079163074,1.74825625307858,2023-24
Javi Galán,"Atletico Madrid,Real Sociedad",DF,1162.0,0.10720298252999783,1.2079992294311523,2023-24
Alex Sola,"Alaves,Real Sociedad",FW,1265.0,2.303257567808032,2.6484938506036997,2023-24
Cristian Rivero,Valencia,MF,57.0,0.0,0.0,2023-24
Andrei Ratiu,Rayo Vallecano,DF,629.0,0.3055592365562916,0.7678892202675343,2023-24
Manuel Sánchez,Celta Vigo,DF,1784.0,0.5429475717246532,3.505473857745528,2023-24
Predrag Rajkovic,Mallorca,GK,3240.0,0.0,0.16040340065956116,2023-24
Joseph Aidoo,Celta Vigo,DF,400.0,0.12918301671743393,0.04418611153960228,2023-24
Eder Militão,Real Madrid,DF,498.0,0.08027930557727814,0.0,2023-24
Martin Valjent,Mallorca,DF,2376.0,0.28040822967886925,0.7641149433329701,2023-24
Iddrisu Baba,Almeria,MF,1416.0,0.36630552262067795,0.45411042030900717,2023-24
Aridane Hernández,Rayo Vallecano,DF,1697.0,0.542479895055294,0.08530744630843401,2023-24
Sergio Herrera,Osasuna,GK,2875.0,0.0,0.007004786282777786,2023-24
Domingos Duarte,Getafe,DF,898.0,0.09969010949134827,0.08248848281800747,2023-24
Antonio Puertas,Granada,FW,693.0,3.954187366180122,0.6933754212222993,2023-24
Carlos Neva,Granada,DF,3180.0,0.12934518977999687,3.277485676109791,2023-24
Diadie Samassékou,Cadiz,MF,83.0,0.02264661341905594,0.012473681010305882,2023-24
Daley Sinkgraven,Las Palmas,DF,382.0,0.0,0.0,2023-24
Anssumane Fati,Barcelona,MF,26.0,0.851670041680336,0.0,2023-24
Nianzou Kouassi,Sevilla,DF,309.0,0.026200303807854652,0.0,2023-24
Thierry Correia,Valencia,DF,2180.0,0.8264532443135977,2.285063786432147,2023-24
Kieran Tierney,Real Sociedad,DF,1255.0,0.13900822028517723,0.7988459318876266,2023-24
Daniel Cárdenas,Rayo Vallecano,GK,90.0,0.0,0.0,2023-24
Lucien Agoume,Sevilla,MF,774.0,1.1587789077311754,0.7649756781756878,2023-24
Juanlu Sanchez,Sevilla,DF,1155.0,0.8320242613554001,0.7619312610477209,2023-24
Rodrigo Sánchez,Real Betis,MF,988.0,1.2866828525438905,1.013054247945547,2023-24
Pablo Gozálbez,Valencia,MF,89.0,0.012479424476623535,0.0,2023-24
Ricardo Visus,Real Betis,DF,151.0,0.0,0.0,2023-24
Houboulang Mendes,Almeria,DF,396.0,0.017194895073771477,0.030826248228549957,2023-24
Loic Bade,Sevilla,DF,2308.0,0.5971373412758112,0.4407977694645524,2023-24
Mohamed Ali-Cho,Real Sociedad,FW,207.0,0.5172878056764603,0.07098860293626785,2023-24
Renato Tapia,Celta Vigo,DF,1337.0,1.1141321901232004,0.5880990009754896,2023-24
Miguel Rodriguez,Celta Vigo,DF,259.0,0.14091971796005964,0.13487117737531662,2023-24
Gabriel Veiga,Celta Vigo,MF,14.0,0.0,0.0,2023-24
Luis Milla,Getafe,MF,2220.0,0.7645091386511922,1.65008888207376,2023-24
Alberto Soro,Granada,MF,2.0,0.0,0.09360945224761963,2023-24
David Gil,Cadiz,GK,368.0,0.0,0.0,2023-24
Isaac Carcelén,Cadiz,DF,2639.0,0.41815154906362295,0.7854791264981031,2023-24
Alfonso Espino,Rayo Vallecano,DF,2535.0,0.9701855070888996,3.3670406583696604,2023-24
Salvi Sánchez,Rayo Vallecano,MF,21.0,0.0,0.0,2023-24
Fali,Cadiz,DF,2655.0,0.9351132679730654,0.10542959906160831,2023-24
Juan Cruz,Osasuna,DF,1655.0,0.05429699271917343,0.5691426796838641,2023-24
Shon Weissman,Granada,MF,61.0,0.027517342939972878,0.0,2023-24
Álex Centelles,Almeria,DF,974.0,0.05699051544070244,1.2923075705766678,2023-24
Alberto Perea,Granada,MF,2.0,0.0,0.06456033140420914,2023-24
Urko Gonzalez,Real Sociedad,MF,160.0,0.05884530022740364,0.0,2023-24
Marvin Park,Las Palmas,FW,1826.0,1.2387149445712566,2.6454294845461845,2023-24
Jeremías Ledesma,Cadiz,GK,3052.0,0.0,0.05399699509143829,2023-24
Victor Chust,Cadiz,DF,1969.0,0.34184840228408575,0.356376925483346,2023-24
Omar Alderete,Getafe,DF,2228.0,2.0292449481785297,1.0543783586472273,2023-24
Cenk Özkacar,Valencia,DF,1582.0,0.24874744471162558,0.03286091983318329,2023-24
Yeremi Pino,Villarreal,FW,501.0,0.9005821198225021,0.2941292840987444,2023-24
Aleksandar Radovanovic,Almeria,DF,575.0,0.050959449261426926,0.01618083380162716,2023-24
Unai Marrero,Real Sociedad,GK,142.0,0.0,0.0,2023-24
Juan Iglesias,Getafe,DF,1402.0,0.45468507055193186,0.9498661169782281,2023-24
Ilaix Moriba,Getafe,MF,616.0,0.20901454612612724,0.9248004481196404,2023-24
Momo Mbaye,Cadiz,DF,288.0,0.38776227831840515,0.0,2023-24
Filip Jorgensen,Villarreal,GK,3240.0,0.0,0.0,2023-24
Antonio Blanco,Alaves,MF,2457.0,0.6555717512965202,1.4791271854192019,2023-24
Abdelkabir Abqar,Alaves,DF,2318.0,0.507450656965375,0.17039154656231403,2023-24
Raúl Torrente,Granada,DF,1258.0,0.13490760698914528,0.2540754899382591,2023-24
Dion Lopy,Almeria,MF,1922.0,0.7930335476994514,1.0300750210881233,2023-24
Beñat Turrientes,Real Sociedad,MF,1715.0,0.7851970875635743,0.41510922089219093,2023-24
Jon Ander Olasagasti,Real Sociedad,MF,335.0,1.1791986878961325,0.1880938345566392,2023-24
Beñat Prados,Athletic Club,DF,1457.0,0.31821030378341675,0.5128440577536821,2023-24
Eneko Ortiz,Alaves,MF,12.0,0.0,0.0,2023-24
Carlos Domínguez,Celta Vigo,DF,1589.0,0.26945968717336655,0.11211691051721573,2023-24
Hugo Sotelo,Celta Vigo,MF,706.0,0.3555913036689162,1.733929662965238,2023-24
Hannibal Mejbri,Sevilla,MF,91.0,0.020585671067237854,0.9787148088216782,2023-24
Giorgi Mamardashvili,Valencia,GK,3288.0,0.0,0.2702518608421087,2023-24
Dominik Greif,Mallorca,GK,90.0,0.0,0.0,2023-24
Milutin Osmajic,Cadiz,MF,1.0,0.09744323790073395,0.05611554905772209,2023-24
Franco Cervi,Celta Vigo,DF,514.0,0.3993713539093733,1.7846542578190565,2023-24
Álex Balde,Barcelona,DF,1379.0,0.15130091831088066,1.0918369684368372,2023-24
Jorge Moreno,Osasuna,MF,11.0,0.0,0.0,2023-24
Julen Agirrezabala,Athletic Club,GK,234.0,0.0,0.0,2023-24
Luís Maximiano,Almeria,GK,2970.0,0.0,0.0,2023-24
Jon Karrikaburu,Alaves,MF,5.0,0.0,0.0,2023-24
Jesús Owono,Alaves,GK,360.0,0.0,0.0,2023-24
Cristhian Mosquera,Valencia,DF,3060.0,0.9962476417422295,0.07167285680770874,2023-24
Hugo Gonzalez,Valencia,MF,59.0,0.01883324421942234,0.4925474710762501,2023-24
César Tárrega,Valencia,MF,3.0,0.0,0.0,2023-24
Rubén Iranzo,Valencia,MF,7.0,0.0,0.0,2023-24
Peter,Valencia,MF,642.0,1.6862849863246083,0.884673461318016,2023-24
Rafa Marín,Alaves,DF,2434.0,1.0936051346361637,0.23054206371307373,2023-24
Tomás Mendes,Alaves,MF,4.0,0.0,0.0,2023-24
Mika Mármol,Las Palmas,DF,3193.0,0.14597723633050919,0.8249071957543492,2023-24
Jesús Corona,Sevilla,MF,9.0,0.0,0.0,2023-24
Ibrahima Koné,Almeria,FW,254.0,0.6477935090661049,0.11634662747383118,2023-24
Njegos Petrovic,Granada,MF,112.0,0.08174633234739304,0.08760665357112885,2023-24
Matías Arezo,Granada,FW,331.0,0.9252994209527969,0.09625256061553955,2023-24
Pablo Barrios Rivas,Atletico Madrid,MF,1571.0,1.0035561434924603,1.7167253606021404,2023-24
Mario Dominguez,Valencia,MF,15.0,0.1400110274553299,0.0,2023-24
Miguel Ángel Brau,Granada,MF,25.0,0.0,0.0,2023-24
Álvaro Fernández,Granada,FW,452.0,0.48943913727998734,0.7756723361089826,2023-24
Damián Rodríguez,Celta Vigo,MF,256.0,0.02269298955798149,0.7027461566030979,2023-24
Unai Ropero,Alaves,MF,2.0,0.0,0.0,2023-24
Jorge Herrando,Osasuna,DF,1643.0,0.6078655924648046,0.8061938732862473,2023-24
Diego Méndez,Rayo Vallecano,MF,1.0,0.0,0.0,2023-24
Etta Eyong,Cadiz,MF,19.0,0.0,0.0,2023-24
Ramón Terrats,Villarreal,MF,776.0,0.3874708525836468,1.2265031784772873,2023-24
Arnau Martinez,Girona,DF,1236.0,0.06705422699451447,1.7664639884606004,2023-24
Fernando Martínez,Almeria,GK,360.0,0.0,0.0,2023-24
Srdjan Babic,Almeria,DF,90.0,0.057684894651174545,0.0,2023-24
Lucas Robertone,Almeria,MF,2454.0,1.0352079533040524,2.8863672353327274,2023-24
Arnau Puigmal,Almeria,DF,232.0,0.0,0.2230001837015152,2023-24
Malcom Adu,Athletic Club,MF,238.0,0.11420762166380882,0.02107497863471508,2023-24
Fabrizio Angileri,Getafe,DF,215.0,0.0,1.3041672706604004,2023-24
Gorka Rivera,Getafe,MF,1.0,0.0,0.0,2023-24
Marcão,Sevilla,DF,341.0,0.0,0.30028462409973145,2023-24
Pablo Torre,Girona,MF,632.0,1.159542222507298,0.9704246409237385,2023-24
Luiz Henrique,Real Betis,MF,604.0,1.6164679657667875,2.7225920632481575,2023-24
Lázaro,Almeria,MF,241.0,0.7849982865154743,0.3038176652044058,2023-24
Marc Casadó,Barcelona,MF,11.0,0.0,0.0,2023-24
Chadi Riad,Real Betis,DF,2160.0,0.6348644411191344,0.1388264000415802,2023-24
Alvaro Rodríguez,Real Madrid,MF,1.0,0.0,0.0,2023-24
Jon Magunacelaya,Real Sociedad,FW,112.0,0.23678741231560707,0.4766339063644409,2023-24
Diego Hormigo,Sevilla,MF,32.0,0.0,0.0,2023-24
Manu Bueno,Sevilla,MF,114.0,0.015873821452260017,0.0679851695895195,2023-24
César Montes,Almeria,DF,1800.0,0.5614795321598649,0.18454219587147236,2023-24
Abner,Real Betis,DF,1384.0,0.17782322317361832,1.2607837356626987,2023-24
Mario Martín,Real Madrid,MF,9.0,0.0,0.0,2023-24
Máximo Perrone,Las Palmas,MF,1643.0,0.17503756564110518,0.3737841211259365,2023-24
Selim Amallah,Valencia,FW,566.0,0.6258985176682472,0.45285252667963505,2023-24
Carlos Romero,Villarreal,DF,256.0,0.456226110458374,0.0,2023-24
Jorge Pascual,Villarreal,MF,10.0,0.0,0.0,2023-24
Marciano Sanca,Almeria,MF,24.0,0.011493798345327377,0.04213225468993187,2023-24
Santiago García,Getafe,MF,18.0,0.0,0.0,2023-24
Carlos Dotor,Celta Vigo,MF,690.0,0.1885063024237752,0.10952872782945633,2023-24
Nico Paz,Real Madrid,MF,12.0,0.10461101680994034,0.0,2023-24
Marcos Peña,Almeria,MF,436.0,0.3856491921469569,0.045701466500759125,2023-24
Abdellah Raihani,Atletico Madrid,MF,5.0,0.0,0.0,2023-24
Salim El Jebari,Atletico Madrid,MF,10.0,0.0,0.0,2023-24
Federico Gattoni,Sevilla,MF,5.0,0.0,0.0,2023-24
Silvi Clua,Girona,MF,1.0,0.0,0.0,2023-24
Álvaro Vallés,Las Palmas,GK,3263.0,0.0,0.0,2023-24
Iñaki González,Las Palmas,MF,3.0,0.0,0.0,2023-24
Siebe Van der Heyden,Mallorca,DF,291.0,0.10443058796226978,0.0,2023-24
Imanol García de Albéniz,Athletic Club,DF,529.0,0.014570297673344612,0.14087177067995071,2023-24
Ben Brereton Díaz,Villarreal,FW,231.0,0.24860912188887596,0.1335055362433195,2023-24
Xeber Alkain,Alaves,FW,296.0,0.5093520395457745,0.6055785967037082,2023-24
André Ferreira,Granada,GK,1340.0,0.0,0.0,2023-24
Sergio Ruiz,Granada,MF,2536.0,0.9140447592362761,1.7954023014754057,2023-24
Wilson Manafá,Granada,DF,241.0,0.010977019555866718,0.0919438824057579,2023-24
Miki Bosch,Granada,MF,21.0,0.0,0.0,2023-24
Adrià Alti,Villarreal,DF,792.0,0.017201567068696022,0.07724096812307835,2023-24
Ibrahima Kebe,Girona,MF,6.0,0.0,0.0,2023-24
Pau Cubarsí,Barcelona,DF,1581.0,0.08484268933534622,0.5032942704856396,2023-24
Gonzalo García,Real Madrid,MF,10.0,0.05425673723220825,0.0,2023-24
Jhon Solis,Girona,MF,337.0,1.4234591610729694,0.5155662856996059,2023-24
Pablo Busto,Real Betis,MF,37.0,0.012962229549884796,0.284610390663147,2023-24
Jastin García,Girona,MF,24.0,0.0,0.0,2023-24
Alejo Véliz,Sevilla,MF,22.0,0.48996061831712723,0.0,2023-24
Paco Sanz,Almeria,MF,22.0,0.0,0.0,2023-24
Yarek Gasiorowski,Valencia,DF,714.0,0.03722361475229263,0.0,2023-24
Nabil Aberdin,Getafe,DF,180.0,0.0,0.0,2023-24
Hector Fort,Barcelona,DF,318.0,0.02244633622467518,0.7645399570465088,2023-24
Jordi Martín,Getafe,MF,563.0,1.69226436316967,0.5328456927090883,2023-24
Jon Aramburu,Real Sociedad,DF,535.0,0.1254246011376381,0.0,2023-24
Rachad Dhimi,Almeria,MF,13.0,0.06336592882871628,0.022019749507308006,2023-24
Victor Parada,Alaves,MF,2.0,0.0,0.0,2023-24
Moussa Diakité,Cadiz,MF,1.0,0.0,0.0,2023-24
Aingeru Olabarrieta,Athletic Club,MF,5.0,0.03592010587453842,0.0,2023-24
Mikel Jauregizar,Athletic Club,MF,137.0,0.048820942640304565,0.12002654746174812,2023-24
Augusto Batalla,Granada,GK,1530.0,0.02722346968948841,0.04717050865292549,2023-24
Jaílson,Celta Vigo,DF,885.0,0.19818123430013657,0.7527084946632385,2023-24
Antal Yaakobishvili,Girona,MF,61.0,0.0,0.364303857088089,2023-24
Stefan Lekovic,Villarreal,MF,23.0,0.0,0.0,2023-24
Alberto Dadie,Real Sociedad,MF,23.0,0.0,0.0,2023-24
Kamil Piatkowski,Granada,DF,504.0,0.7196483574807644,0.07839490566402674,2023-24
Jon Martín,Real Sociedad,MF,20.0,0.0,0.0,2023-24
Pablo Sáenz,Granada,MF,13.0,0.0,0.0,2023-24
Arthur Vermeeren,Atletico Madrid,MF,161.0,0.0,0.12517139315605164,2023-24
Marc Martínez,Granada,GK,270.0,0.0,0.0,2023-24
Miguel Crespo,Rayo Vallecano,MF,491.0,0.09849558584392071,1.2121793515980244,2023-24
Joaquín Panichelli,Alaves,FW,212.0,0.41757106967270374,0.08918350096791983,2023-24
Aiham Ousou,Cadiz,DF,434.0,0.14798283576965332,0.0,2023-24
Kamil Józwiak,Granada,MF,585.0,0.15208072401583195,1.2023921310901642,2023-24
Iñigo Arguibide,Osasuna,MF,14.0,0.0,0.0,2023-24
Max Svensson,Osasuna,MF,1.0,0.0,0.0,2023-24
Asier Osambela,Osasuna,MF,5.0,0.0,0.0,2023-24
Alberto Risco,Getafe,MF,124.0,0.11896125972270966,0.47652126383036375,2023-24
Yassin Tallal,Getafe,MF,1.0,0.0,0.0,2023-24
Jeremy Jorge,Getafe,MF,1.0,0.0,0.0,2023-24
Xabi Huarte,Osasuna,MF,1.0,0.0,0.0,2023-24
Sergio Rodelas,Granada,FW,123.0,0.0376821905374527,1.0727558135986328,2023-24
Borja Vázquez,Cadiz,MF,2.0,0.0,0.054107096046209335,2023-24
Yoel Lago,Celta Vigo,DF,90.0,0.0,0.0,2023-24
Javier Rueda,Celta Vigo,MF,16.0,0.0,0.0,2023-24
