Player,Squad,Pos,Min,Gls,Ast,xG,xA,npxG,xGChain,xGBuildup,Sh,KP,season
Joachim Andersen,Crystal Palace,DF,3420.0,2.0,3.0,2.444138385821134,2.8891019374132156,2.444138385821134,10.297365324571729,9.6244976837188,21.0,21.0,2023-24
Pedro Neto,Wolverhampton Wanderers,FW,1524.0,2.0,9.0,3.287029344588518,5.216042526066303,3.287029344588518,8.703318819403648,2.2079212702810764,36.0,37.0,2023-24
Manuel Akanji,Manchester City,DF,2517.0,2.0,0.0,2.200386293232441,0.5265345014631748,2.200386293232441,16.700940661132336,15.83909061923623,15.0,13.0,2023-24
Rayan Ait Nouri,Wolverhampton Wanderers,DF,2391.0,2.0,1.0,3.2441271310672164,2.3514519911259413,3.2441271310672164,10.710126422345638,6.927929415367544,23.0,25.0,2023-24
Nicolo Zaniolo,Aston Villa,FW,820.0,2.0,0.0,3.7046729400753975,0.6395295020192862,3.7046729400753975,5.261115295812488,1.7181058693677187,27.0,10.0,2023-24
Willy Boly,Nottingham Forest,DF,1461.0,2.0,1.0,1.4704081807285547,1.3754375465214252,1.4704081807285547,4.124650048092008,3.0947159733623266,14.0,8.0,2023-24
Axel Disasi,Chelsea,DF,2586.0,2.0,0.0,2.678889036178589,0.19504063576459885,2.678889036178589,14.653339916840196,14.106656992807984,16.0,3.0,2023-24
William Saliba,Arsenal,DF,3420.0,2.0,1.0,2.367191250436008,0.24890925362706184,2.367191250436008,16.631769336760044,16.434827260673046,10.0,6.0,2023-24
Christian Nørgaard,Brentford,MF,2556.0,2.0,1.0,3.1722932122647762,2.970704079605639,3.1722932122647762,9.006961837410927,6.332392172887921,36.0,24.0,2023-24
Diogo Dalot,Manchester United,DF,3171.0,2.0,3.0,1.3286937261000276,3.0855262465775013,1.3286937261000276,10.952797057107091,8.364923918619752,30.0,38.0,2023-24
Max Kilman,Wolverhampton Wanderers,DF,3420.0,2.0,0.0,2.598186601884663,1.1396792819723487,2.598186601884663,9.353960192762315,8.874694420956075,14.0,17.0,2023-24
Dan Burn,Newcastle United,DF,2763.0,2.0,2.0,4.111052492633462,1.8968225196003914,4.111052492633462,15.2240951359272,13.172115057706833,23.0,9.0,2023-24
Carlos Vinicius,Fulham,FW,286.0,2.0,0.0,1.6243880316615105,0.5761066563427448,1.6243880316615105,3.164248041808605,1.0699065858498216,9.0,5.0,2023-24
Jean-Ricner Bellegarde,Wolverhampton Wanderers,FW,938.0,2.0,1.0,1.361364832147956,0.9551639519631863,1.361364832147956,3.1770667880773544,1.5232742801308632,15.0,12.0,2023-24
Takehiro Tomiyasu,Arsenal,DF,1106.0,2.0,1.0,1.6189159248024225,0.5923872366547585,1.6189159248024225,3.8184002935886383,3.4134652838110924,17.0,6.0,2023-24
Anssumane Fati,Brighton,FW,456.0,2.0,0.0,3.8195773735642433,0.6551500093191862,3.8195773735642433,5.572026334702969,1.621451124548912,26.0,6.0,2023-24
Tyrick Mitchell,Crystal Palace,DF,3221.0,2.0,3.0,2.2116162590682507,3.6366397831588984,2.2116162590682507,12.8683971920982,8.858033265918493,12.0,24.0,2023-24
Nicolás Domínguez,Nottingham Forest,MF,1543.0,2.0,2.0,1.7021510526537895,0.9089695196598768,1.7021510526537895,6.102301966398954,3.8425266593694687,22.0,10.0,2023-24
Sven Botman,Newcastle United,DF,1383.0,2.0,2.0,0.9827942438423634,1.1396078020334244,0.9827942438423634,5.531088795512915,5.531088795512915,10.0,5.0,2023-24
Sasa Kalajdzic,Wolverhampton Wanderers,FW,132.0,2.0,0.0,1.3522434905171394,1.0801250115036964,1.3522434905171394,2.5644532591104507,0.15924052149057388,4.0,4.0,2023-24
Iyenoma Destiny Udogie,Tottenham,DF,2437.0,2.0,3.0,2.81389419734478,2.5504489485174417,2.81389419734478,14.848989471793175,10.906614396721125,9.0,24.0,2023-24
Matthew Cash,Aston Villa,DF,2142.0,2.0,2.0,4.486114578321576,2.969944916665554,4.486114578321576,14.261767610907555,8.849687004461884,33.0,13.0,2023-24
Kevin Schade,Brentford,FW,299.0,2.0,1.0,1.4017144106328487,0.9465273916721344,1.4017144106328487,2.1139008942991495,0.1965943891555071,8.0,4.0,2023-24
Amadou Onana,Everton,MF,2093.0,2.0,0.0,2.553437914699316,2.4138805400580168,2.553437914699316,10.676468232646585,8.992594484239817,29.0,18.0,2023-24
Kristoffer Ajer,Brentford,DF,1845.0,2.0,1.0,1.4675675723701715,2.600812576711178,1.4675675723701715,5.710211778059602,3.668103391304612,12.0,12.0,2023-24
Ethan Pinnock,Brentford,DF,2521.0,2.0,0.0,3.382065122947097,0.5834191367030144,3.382065122947097,5.525476990267634,4.4719733241945505,19.0,4.0,2023-24
Jarell Quansah,Liverpool,DF,1182.0,2.0,0.0,1.4266883935779333,0.07552261091768742,1.4266883935779333,7.204154305160046,7.149779371917248,6.0,3.0,2023-24
Vitalii Mykolenko,Everton,DF,2482.0,2.0,0.0,1.9085629284381866,1.246465403586626,1.9085629284381866,7.135594544932246,5.507095940411091,26.0,13.0,2023-24
Anel Ahmedhodzic,Sheffield United,DF,2646.0,2.0,0.0,3.4643044117838144,0.9506413880735636,3.4643044117838144,5.8164455853402615,2.930068898946047,19.0,7.0,2023-24
Rico Lewis,Manchester City,DF,802.0,2.0,0.0,0.8562885001301765,1.7641991823911667,0.8562885001301765,6.614272229373455,4.863891489803791,5.0,13.0,2023-24
Luis Sinisterra,Bournemouth,MF,670.0,2.0,2.0,2.296443399041891,2.3218660429120064,2.296443399041891,4.859211741015315,2.420190142467618,27.0,19.0,2023-24
Danilo,Nottingham Forest,FW,1799.0,2.0,2.0,1.6652069194242358,1.5294003784656525,1.6652069194242358,10.227419295348227,7.997594775632024,23.0,20.0,2023-24
João Gomes,Wolverhampton Wanderers,MF,2690.0,2.0,1.0,1.8554088305681944,1.327573673799634,1.8554088305681944,6.302764528430998,4.639164644293487,26.0,19.0,2023-24
Jacob Brown,Luton,FW,1031.0,2.0,0.0,3.0787864811718464,0.8424425385892391,3.0787864811718464,3.890200674533844,0.4202767349779606,25.0,8.0,2023-24
Luke Berry,Luton,MF,272.0,2.0,1.0,1.1334221102297306,0.06163011118769646,1.1334221102297306,0.8148019686341286,0.2390769198536873,8.0,1.0,2023-24
Alfie Doughty,Luton,DF,2980.0,2.0,8.0,1.831780318170786,6.612265331670642,1.831780318170786,11.054738521575928,7.9952765721827745,26.0,70.0,2023-24
Gabriel Osho,Luton,DF,1853.0,2.0,0.0,1.2455969844013453,0.09535873681306839,1.2455969844013453,2.9620273392647505,2.8737573195248842,10.0,2.0,2023-24
Matt Ritchie,Newcastle United,MF,97.0,1.0,0.0,1.525990355759859,0.0,1.525990355759859,2.365898761898279,0.8581954278051853,6.0,0.0,2023-24
Anthony Martial,Manchester United,FW,430.0,1.0,0.0,1.0567390732467175,0.2762942183762789,1.0567390732467175,1.701497795060277,0.41217057779431343,6.0,6.0,2023-24
John Stones,Manchester City,DF,1060.0,1.0,0.0,0.7489623166620731,0.261431485414505,0.7489623166620731,6.698675032705069,6.489708628505468,4.0,6.0,2023-24
Christian Eriksen,Manchester United,MF,1130.0,1.0,2.0,0.6886363411322236,2.3459482928738,0.6886363411322236,5.237064341083169,3.57036822848022,13.0,27.0,2023-24
Kieran Trippier,Newcastle United,DF,2255.0,1.0,10.0,0.6469280309975147,8.592840051278472,0.6469280309975147,13.876140996813774,10.365714758634567,8.0,66.0,2023-24
Ben Davies,Tottenham,DF,1067.0,1.0,0.0,2.077168807387352,0.31063371151685715,2.077168807387352,7.61443617939949,6.318940620869398,12.0,4.0,2023-24
Ola Aina,Nottingham Forest,DF,1730.0,1.0,1.0,0.29650082159787416,0.7307851929217577,0.29650082159787416,6.002222128212452,5.237075835466385,11.0,11.0,2023-24
Jamaal Lascelles,Newcastle United,DF,1072.0,1.0,0.0,1.0759279876947403,0.036406565457582474,1.0759279876947403,3.6166847310960293,3.5107219703495502,6.0,2.0,2023-24
Andros Townsend,Luton,FW,1211.0,1.0,3.0,1.4216714538633823,1.456837410107255,1.4216714538633823,2.8022335171699524,1.2012790031731129,20.0,18.0,2023-24
Craig Dawson,Wolverhampton Wanderers,DF,2214.0,1.0,1.0,1.3575858976691961,1.350392846390605,1.3575858976691961,4.3896971847862005,4.195270133204758,16.0,9.0,2023-24
Danny Ings,West Ham,FW,342.0,1.0,0.0,1.2228488996624947,0.37887247279286385,1.2228488996624947,1.6572822146117687,0.3996972218155861,12.0,5.0,2023-24
Emerson,West Ham,DF,3163.0,1.0,2.0,1.6024377886205912,1.5223980667069554,1.6024377886205912,8.584011431783438,6.391479849815369,19.0,23.0,2023-24
Sasa Lukic,Fulham,MF,1107.0,1.0,0.0,1.2816824559122324,0.6108460575342178,1.2816824559122324,4.723364921286702,3.862767720595002,13.0,10.0,2023-24
Michael Keane,Everton,DF,432.0,1.0,0.0,0.9261618256568909,0.0,0.9261618256568909,0.8365163393318653,0.8365163393318653,6.0,0.0,2023-24
Johann Berg Gudmundsson,Burnley,FW,1175.0,1.0,3.0,2.048229966312647,3.143440945073962,2.048229966312647,6.296170109882951,2.9956371504813433,15.0,34.0,2023-24
James Tarkowski,Everton,DF,3420.0,1.0,1.0,3.3438648656010628,2.9575961800292134,3.3438648656010628,6.766535404138267,6.192924220114946,25.0,21.0,2023-24
Lucas Digne,Aston Villa,DF,2406.0,1.0,3.0,1.2978818826377392,2.9300744011998177,1.2978818826377392,10.579740032553673,9.227116078138351,20.0,37.0,2023-24
Jefferson Lerma,Crystal Palace,DF,2413.0,1.0,1.0,2.384976907633245,2.4383071903139353,2.384976907633245,8.658741846680641,5.520685154944658,34.0,24.0,2023-24
Raphael Varane,Manchester United,DF,1374.0,1.0,0.0,1.1560358591377735,0.08104487508535385,1.1560358591377735,4.322573345154524,3.4524471573531628,8.0,1.0,2023-24
Casemiro,Manchester United,DF,2006.0,1.0,2.0,3.123898906633258,1.3856250941753387,3.123898906633258,8.275429267436266,6.855192001909018,38.0,16.0,2023-24
Mateo Kovacic,Manchester City,MF,1540.0,1.0,0.0,1.42939617857337,1.6855967957526445,1.42939617857337,13.513947013765574,12.226292986422777,22.0,21.0,2023-24
André Gomes,Everton,MF,476.0,1.0,0.0,0.31534918770194054,0.26019739359617233,0.31534918770194054,1.3486489057540894,0.9295541495084763,8.0,3.0,2023-24
Oleksandr Zinchenko,Arsenal,DF,1742.0,1.0,2.0,0.5664580916054547,3.02644526027143,0.5664580916054547,9.755152989178896,8.132995340973139,17.0,29.0,2023-24
Maxwel Cornet,West Ham,MF,101.0,1.0,0.0,0.5305153168737888,0.16100368462502956,0.5305153168737888,0.6300216317176819,0.10632330924272537,4.0,4.0,2023-24
Kenny Tete,Fulham,DF,880.0,1.0,0.0,1.1781789623200893,0.16147804353386164,1.1781789623200893,1.8050313368439674,1.7335399203002453,4.0,3.0,2023-24
Moussa Niakhate,Nottingham Forest,DF,1446.0,1.0,0.0,1.166658602654934,0.09786215238273144,1.166658602654934,5.4206202663481236,5.337864320725203,5.0,3.0,2023-24
Zanka,Brentford,DF,1082.0,1.0,0.0,0.6000314559787512,0.9500103443861008,0.6000314559787512,4.571010607294738,3.7045516846701503,8.0,6.0,2023-24
Charlie Taylor,Burnley,DF,2336.0,1.0,1.0,0.24035568069666624,1.8833663314580917,0.24035568069666624,4.918537275865674,4.101939328014851,10.0,15.0,2023-24
Victor Lindelöf,Manchester United,DF,1340.0,1.0,1.0,0.43084179423749447,0.2853157091885805,0.43084179423749447,3.862116176635027,3.649274256080389,6.0,8.0,2023-24
Orel Mangala,Nottingham Forest,MF,1599.0,1.0,0.0,0.8923602215945721,0.28679931722581387,0.8923602215945721,3.6685553789138794,2.841583462432027,10.0,6.0,2023-24
Rodrigo Bentancur,Tottenham,MF,1016.0,1.0,1.0,1.622593866661191,0.5037150774151087,1.622593866661191,8.576564118266106,7.389497200027108,18.0,8.0,2023-24
Timothy Castagne,Fulham,DF,2627.0,1.0,3.0,1.3355903550982475,1.5853081783279777,1.3355903550982475,8.171432700008154,6.209871254861355,14.0,18.0,2023-24
Trevoh Chalobah,Chelsea,DF,944.0,1.0,0.0,0.35911528021097183,0.07494096830487251,0.35911528021097183,4.417237082496285,4.417237082496285,2.0,2.0,2023-24
Joe Willock,Newcastle United,MF,419.0,1.0,0.0,1.0462103113532066,0.44771592877805233,1.0462103113532066,2.0969158485531807,0.6613700017333031,7.0,7.0,2023-24
Curtis Jones,Liverpool,MF,1152.0,1.0,1.0,2.483465351164341,0.9511555470526218,2.483465351164341,9.832491017878056,6.74063022620976,19.0,11.0,2023-24
Konstantinos Mavropanos,West Ham,DF,1490.0,1.0,0.0,0.8723389487713575,0.1037653312087059,0.8723389487713575,1.4041581582278013,1.1598989609628916,12.0,2.0,2023-24
David Brooks,Bournemouth,MF,241.0,1.0,1.0,2.2037018723785877,0.9074392039328814,2.2037018723785877,3.8162245713174343,0.9324527494609356,13.0,8.0,2023-24
Tom Cairney,Fulham,MF,1427.0,1.0,4.0,1.009905599988997,3.1143901832401752,1.009905599988997,9.088703569956124,7.377049610950053,17.0,25.0,2023-24
Matt Doherty,Wolverhampton Wanderers,DF,1087.0,1.0,0.0,1.1126765199005604,1.0989295095205307,1.1126765199005604,3.6199135687202215,2.180733907967806,8.0,12.0,2023-24
Naif Aguerd,West Ham,DF,1871.0,1.0,0.0,1.6546711716800928,0.2851862292736769,1.6546711716800928,3.5052518025040627,3.46653238683939,14.0,4.0,2023-24
Saman Ghoddos,Brentford,DF,701.0,1.0,0.0,0.302081985399127,1.0297286342829466,0.302081985399127,2.3261738447472453,2.0678049931302667,9.0,10.0,2023-24
Tim Ream,Fulham,DF,1513.0,1.0,0.0,0.960849940776825,0.0,0.960849940776825,4.037653112784028,4.037653112784028,1.0,0.0,2023-24
Leander Dendoncker,Aston Villa,MF,117.0,1.0,0.0,0.8101427890360355,0.0,0.8101427890360355,0.636492345482111,0.5911310315132141,2.0,0.0,2023-24
Emerson,Tottenham,DF,1145.0,1.0,0.0,0.17714704759418964,0.4156769150868058,0.17714704759418964,4.4803829826414585,4.325593873858452,6.0,3.0,2023-24
James Garner,Everton,MF,3016.0,1.0,2.0,2.2248211354017258,5.287607742473483,2.2248211354017258,9.332132609561086,5.183267613872886,41.0,43.0,2023-24
Oliver Norwood,Sheffield United,MF,1413.0,1.0,0.0,0.9864262714982033,0.6933921938762069,0.22529425099492073,2.788633189164102,2.4070543106645346,15.0,16.0,2023-24
Ezri Konsa Ngoyo,Aston Villa,DF,3090.0,1.0,0.0,2.3284507524222136,0.6873185783624649,2.3284507524222136,14.659921541810036,13.562622778117657,19.0,8.0,2023-24
Mason Mount,Manchester United,MF,501.0,1.0,0.0,0.6238168478012085,0.37420978117734194,0.6238168478012085,3.08113169670105,2.231110103428364,5.0,6.0,2023-24
Sandro Tonali,Newcastle United,MF,436.0,1.0,0.0,0.8581285923719406,0.5521692577749491,0.8581285923719406,3.416136920452118,2.1788286715745926,3.0,7.0,2023-24
Arnaut Danjuma Groeneveld,Everton,FW,572.0,1.0,0.0,3.4230369105935097,0.8538514971733093,3.4230369105935097,4.255711138248444,0.09537248313426971,25.0,6.0,2023-24
Amad Diallo Traore,Manchester United,MF,375.0,1.0,1.0,0.5594709701836109,1.0110422410070896,0.5594709701836109,2.2942124884575605,1.4572133403271437,10.0,10.0,2023-24
Sander Berge,Burnley,MF,3020.0,1.0,2.0,2.1221074890345335,3.1849441323429346,2.1221074890345335,12.192523565143347,8.591317790560424,25.0,29.0,2023-24
Jack Robinson,Sheffield United,DF,2885.0,1.0,1.0,1.5116838621906936,1.087454216554761,1.5116838621906936,3.866813466884196,2.7258199555799365,14.0,12.0,2023-24
Armando Broja,"Chelsea,Fulham",FW,500.0,1.0,1.0,2.4893455486744642,0.7393966801464558,2.4893455486744642,4.2334747817367315,1.649859182536602,13.0,4.0,2023-24
Chris Richards,Crystal Palace,DF,2085.0,1.0,1.0,0.6396042630076408,0.6775753749534488,0.6396042630076408,5.3978734547272325,4.986880736425519,11.0,6.0,2023-24
Joël Veltman,Brighton,DF,1549.0,1.0,1.0,0.7444530799984932,0.5223252037540078,0.7444530799984932,3.6864650389179587,3.0875401413068175,6.0,4.0,2023-24
Wataru Endo,Liverpool,MF,1718.0,1.0,0.0,0.4377728682011366,1.4933863505721092,0.4377728682011366,12.217629071325064,11.228149242699146,10.0,16.0,2023-24
Jacob Ramsey,Aston Villa,MF,824.0,1.0,1.0,2.316869243979454,0.9168627075850964,2.316869243979454,5.194736570119858,2.25878119841218,19.0,9.0,2023-24
Lorenz Assignon,Burnley,DF,1249.0,1.0,2.0,0.4085904136300087,2.075187735259533,0.4085904136300087,3.949996647424996,3.191625501960516,9.0,13.0,2023-24
Carney Chukwuemeka,Chelsea,MF,219.0,1.0,1.0,0.11761219799518585,0.24838955141603947,0.11761219799518585,0.47145750373601913,0.10545574314892292,3.0,5.0,2023-24
Moisés Caicedo,Chelsea,MF,2897.0,1.0,3.0,0.2973291608504951,2.4989760648459196,0.2973291608504951,25.048321802169085,23.26216376759112,13.0,22.0,2023-24
Valentino Livramento,Newcastle United,DF,1275.0,1.0,0.0,0.961045878008008,1.0808788742870092,0.961045878008008,6.6416795793920755,5.265429927036166,4.0,12.0,2023-24
Hannibal Mejbri,Manchester United,MF,124.0,1.0,0.0,0.01660188101232052,0.2175336331129074,0.01660188101232052,0.6164471115916967,0.3823116421699524,1.0,2.0,2023-24
Dango Ouattara,Bournemouth,FW,1200.0,1.0,2.0,2.8214692445471883,1.69136568531394,2.8214692445471883,5.184925131499767,3.1382908783853054,30.0,17.0,2023-24
Vitaly Janelt,Brentford,DF,3137.0,1.0,3.0,2.0162796927616,4.314206030219793,2.0162796927616,12.40513951331377,9.032909959554672,21.0,37.0,2023-24
Frank Onyeka,Brentford,MF,1124.0,1.0,2.0,2.0069142188876867,1.8476180955767632,2.0069142188876867,6.113463159650564,2.3846182618290186,22.0,12.0,2023-24
Mads Roerslev,Brentford,DF,2009.0,1.0,2.0,1.1281067915260792,2.064798539504409,1.1281067915260792,6.286723421886563,4.37823604606092,7.0,15.0,2023-24
Albert Sambi Lokonga,Luton,MF,1331.0,1.0,3.0,0.7531502321362495,1.4872490242123604,0.7531502321362495,4.319001622498035,3.1800113022327423,8.0,9.0,2023-24
Nathan Collins,Brentford,DF,2647.0,1.0,1.0,1.9630648605525494,2.0567236468195915,1.9630648605525494,7.091836112551391,4.629758290015161,10.0,11.0,2023-24
Shandon Baptiste,Brentford,MF,203.0,1.0,1.0,0.8607992753386497,0.4303002767264843,0.8607992753386497,1.3308127243071795,0.26521478593349457,2.0,4.0,2023-24
Jakub Kiwior,Arsenal,DF,953.0,1.0,3.0,1.1961752735078335,0.9080287516117096,1.1961752735078335,5.180064149200916,3.9905764758586884,6.0,6.0,2023-24
Lewis Dobbin,Everton,MF,198.0,1.0,0.0,0.502917317673564,0.4989037085324526,0.502917317673564,0.6766481157392263,0.13552195951342583,5.0,4.0,2023-24
Conor Bradley,Liverpool,DF,776.0,1.0,3.0,0.9028667435050011,1.9515707418322563,0.9028667435050011,6.451037675142288,4.833862990140915,12.0,15.0,2023-24
Lewis Hall,Newcastle United,DF,748.0,1.0,0.0,0.41603143885731697,0.30109941959381104,0.41603143885731697,6.00943548977375,5.44678489677608,11.0,3.0,2023-24
Toti,Wolverhampton Wanderers,DF,2789.0,1.0,3.0,1.6792987622320652,1.210701234638691,1.6792987622320652,5.863689404912293,5.540323508903384,10.0,6.0,2023-24
Luca Koleosho,Burnley,FW,1015.0,1.0,1.0,2.3243730422109365,1.4566490054130554,2.3243730422109365,3.7318228743970394,0.2789538074284792,23.0,11.0,2023-24
Ryan Gravenberch,Liverpool,MF,1116.0,1.0,0.0,1.7132481131702662,1.0920489802956581,1.7132481131702662,7.440316876396537,5.028185680508614,23.0,15.0,2023-24
Kieffer Moore,Bournemouth,MF,76.0,1.0,0.0,1.2537736184895039,0.4799897577613592,1.2537736184895039,1.9978741817176342,0.7897170707583427,6.0,2.0,2023-24
Harry Toffolo,Nottingham Forest,DF,1439.0,1.0,3.0,1.4097881969064474,1.481477415189147,1.4097881969064474,4.174264665693045,2.7104875817894936,8.0,18.0,2023-24
Levi Colwill,Chelsea,DF,1813.0,1.0,1.0,0.7760256305336952,1.2379922457039356,0.7760256305336952,8.106331346556544,7.155624521896243,11.0,7.0,2023-24
Vinicius Souza,Sheffield United,DF,2676.0,1.0,0.0,0.5002630027011037,0.7816855013370514,0.5002630027011037,4.085046709049493,2.9888922558166087,14.0,5.0,2023-24
Ryan Yates,Nottingham Forest,MF,1967.0,1.0,1.0,2.6223334167152643,1.0064595751464367,2.6223334167152643,7.967897219583392,5.582980010658503,32.0,7.0,2023-24
Fábio Vieira,Arsenal,MF,277.0,1.0,2.0,1.164049606770277,1.3098269253969193,0.4028807692229748,1.5897186901420355,0.29259338416159153,7.0,5.0,2023-24
Antony,Manchester United,MF,1329.0,1.0,1.0,3.4931225115433335,3.495804164558649,3.4931225115433335,11.48103859461844,6.454792508855462,43.0,22.0,2023-24
Lewis Miley,Newcastle United,MF,1223.0,1.0,3.0,1.1169020980596542,1.546121459454298,1.1169020980596542,6.223425015807152,4.03523076325655,13.0,12.0,2023-24
Illia Zabarnyi,Bournemouth,DF,3330.0,1.0,0.0,1.736923448741436,0.38277394138276577,1.736923448741436,9.300164757296443,9.114820940420032,8.0,7.0,2023-24
Alfie Gilchrist,Chelsea,DF,192.0,1.0,0.0,0.6408083289861679,0.0,0.6408083289861679,0.9851318392902613,0.509981470182538,5.0,0.0,2023-24
Ameen Al Dakhil,Burnley,DF,1055.0,1.0,0.0,1.2219129763543606,0.09834579937160015,1.2219129763543606,2.8363101556897163,1.7573904246091843,8.0,2.0,2023-24
Tom Lockyer,Luton,DF,1185.0,1.0,1.0,1.6194254234433174,0.3757978826761246,1.6194254234433174,1.8655977360904217,0.9909860678017139,7.0,3.0,2023-24
Mads Andersen,Luton,DF,390.0,1.0,0.0,0.6939341500401497,0.0,0.6939341500401497,0.6146718375384808,0.04231686517596245,3.0,0.0,2023-24
Cauley Woodrow,Luton,FW,344.0,1.0,1.0,0.9773385636508465,1.1986291874200106,0.9773385636508465,2.1638130135834217,0.34370357915759087,16.0,10.0,2023-24
Calvin Bassey,Fulham,DF,2278.0,1.0,0.0,0.3684718329459429,0.10597540438175201,0.3684718329459429,8.236559823155403,8.236559823155403,5.0,2.0,2023-24
Oscar Bobb,Manchester City,MF,269.0,1.0,1.0,1.49422175437212,1.187767542898655,1.49422175437212,5.021226137876511,2.8755914717912674,4.0,8.0,2023-24
Edson Álvarez,West Ham,MF,2405.0,1.0,1.0,1.2118008164688945,0.5929595055058599,1.2118008164688945,6.416552271693945,5.055172272026539,17.0,12.0,2023-24
Teden Mengi,Luton,DF,2465.0,1.0,0.0,0.6793681988492608,0.3480907082557678,0.6793681988492608,3.329129146412015,2.983856063336134,11.0,6.0,2023-24
Alejo Véliz,Tottenham,MF,27.0,1.0,0.0,0.20565900206565857,0.0,0.20565900206565857,0.20565900206565857,0.0,2.0,0.0,2023-24
Alex Scott,Bournemouth,MF,997.0,1.0,1.0,0.6420764941722155,2.070768877863884,0.6420764941722155,4.81823368743062,2.62489465624094,15.0,22.0,2023-24
Jordan Clark,Luton,MF,1326.0,1.0,1.0,0.9263012297451496,1.848531438037753,0.9263012297451496,4.373950673267245,2.6069892831146717,17.0,12.0,2023-24
George Earthy,West Ham,MF,21.0,1.0,0.0,0.6298984289169312,0.0,0.6298984289169312,0.6298984289169312,0.0,1.0,0.0,2023-24
Loris Karius,Newcastle United,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
Bernd Leno,Fulham,GK,3420.0,0.0,0.0,0.0,0.0,0.0,4.714530278928578,4.714530278928578,0.0,0.0,2023-24
Mahmoud Dahoud,Brighton,MF,462.0,0.0,1.0,0.16468830965459347,1.1006960421800613,0.16468830965459347,3.1638661548495293,2.4797462597489357,6.0,10.0,2023-24
Thiago Alcántara,Liverpool,MF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
Joel Matip,Liverpool,DF,798.0,0.0,0.0,0.5547500364482403,0.049058178439736366,0.5547500364482403,4.6627917140722275,4.635653033852577,5.0,2.0,2023-24
Pierre-Emile Højbjerg,Tottenham,MF,1212.0,0.0,0.0,0.544023672118783,1.134924995712936,0.544023672118783,11.555909689515829,10.493784312158823,19.0,8.0,2023-24
Odisseas Vlachodimos,Nottingham Forest,GK,450.0,0.0,0.0,0.0,0.03266533091664314,0.0,1.0999388750642538,1.0672735627740622,0.0,1.0,2023-24
Ivan Perisic,Tottenham,MF,71.0,0.0,1.0,0.13002459704875946,1.1601292341947556,0.13002459704875946,1.8040422052145004,0.9906977340579033,2.0,5.0,2023-24
Divock Origi,Nottingham Forest,FW,557.0,0.0,1.0,1.545853216201067,1.5920869708061218,1.545853216201067,4.103459514677525,1.0764283947646618,14.0,7.0,2023-24
Adam Lallana,Brighton,MF,875.0,0.0,1.0,0.7641588356345892,1.4911685585975647,0.7641588356345892,4.825282486155629,2.9767271457239985,11.0,15.0,2023-24
Philippe Coutinho,Aston Villa,MF,18.0,0.0,0.0,0.14225715398788452,0.0,0.14225715398788452,0.14225715398788452,0.011847329325973988,3.0,0.0,2023-24
James Milner,Brighton,DF,788.0,0.0,2.0,0.2864724565297365,1.4874638468027115,0.2864724565297365,4.586263053119183,4.168471843004227,5.0,16.0,2023-24
Mohamed Elneny,Arsenal,MF,18.0,0.0,0.0,0.0575435645878315,0.0,0.0575435645878315,0.154712975025177,0.0971694067120552,2.0,0.0,2023-24
Calum Chambers,Aston Villa,MF,137.0,0.0,1.0,0.0,0.05676691234111786,0.0,0.6117476709187031,0.6117476709187031,0.0,1.0,2023-24
Joel Ward,Crystal Palace,DF,1985.0,0.0,1.0,0.7851169966161251,0.09658221155405045,0.7851169966161251,5.3411974757909775,5.244141489267349,10.0,2.0,2023-24
Angelo Ogbonna,West Ham,DF,629.0,0.0,0.0,0.0406796969473362,0.0,0.0406796969473362,0.21213871613144875,0.17145901918411255,1.0,0.0,2023-24
James Tomkins,Crystal Palace,MF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
Cheikhou Kouyaté,Nottingham Forest,MF,199.0,0.0,0.0,0.4007705431431532,0.05584664270281792,0.4007705431431532,0.8718480132520199,0.4558485820889473,5.0,1.0,2023-24
Aaron Cresswell,West Ham,DF,414.0,0.0,0.0,0.0,0.4446245804429054,0.0,0.32303913682699203,0.2730376645922661,0.0,5.0,2023-24
Joe Rothwell,Bournemouth,MF,370.0,0.0,0.0,0.04971148632466793,0.1371351620182395,0.04971148632466793,1.69688056781888,1.6346725337207317,2.0,4.0,2023-24
Seamus Coleman,Everton,DF,654.0,0.0,0.0,0.0,0.8893022555857897,0.0,2.3442040607333183,1.454901821911335,0.0,3.0,2023-24
Nathaniel Clyne,Crystal Palace,DF,1341.0,0.0,0.0,0.18276398722082376,0.15016059577465057,0.18276398722082376,3.289492018520832,3.0100313499569893,4.0,3.0,2023-24
Ashley Young,Everton,DF,2305.0,0.0,0.0,0.5671309139579535,2.473125728778541,0.5671309139579535,6.803516559302807,5.159970347769558,13.0,21.0,2023-24
Kyle Walker,Manchester City,DF,2770.0,0.0,4.0,0.3650220464915037,3.342263269238174,0.3650220464915037,21.998310588300228,20.06531212478876,16.0,25.0,2023-24
Eric Dier,Tottenham,DF,187.0,0.0,0.0,0.0,0.0,0.0,0.2850276902318001,0.2850276902318001,0.0,0.0,2023-24
Bertrand Traoré,Aston Villa,MF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24
