player_name_tm,club_tm,season,market_value_eur
Woo-yeong Jeong,1.FC Union Berlin,2024-25,4000000.0
Kevin Volland,1.FC Union Berlin,2024-25,700000.0
David Preu,1.FC Union Berlin,2024-25,400000.0
Benedict Hollerbach,1.FC Union Berlin,2024-25,12000000.0
Yorbe Vertessen,1.FC Union Berlin,2024-25,6000000.0
Andrej Ilic,1.FC Union Berlin,2024-25,4000000.0
Marin Ljubicic,1.FC Union Berlin,2024-25,4000000.0
Jordan,1.FC Union Berlin,2024-25,3000000.0
Tim Skarke,1.FC Union Berlin,2024-25,2000000.0
Ivan Prtajin,1.FC Union Berlin,2024-25,1200000.0
Michael Zetterer,SV Werder Bremen,2024-25,4500000.0
Mio Backhaus,SV Werder Bremen,2024-25,2000000.0
Markus Kolke,SV Werder Bremen,2024-25,300000.0
Marco Friedl,SV Werder Bremen,2024-25,12000000.0
Niklas Stark,SV Werder Bremen,2024-25,4000000.0
Amos Pieper,SV Werder Bremen,2024-25,3500000.0
Milos Veljkovic,SV Werder Bremen,2024-25,3000000.0
Julián Malatini,SV Werder Bremen,2024-25,2500000.0
Anthony Jung,SV Werder Bremen,2024-25,1000000.0
Mick Schmetgens,SV Werder Bremen,2024-25,
Karim Coulibaly,SV Werder Bremen,2024-25,
Felix Agu,SV Werder Bremen,2024-25,8000000.0
Derrick Köhn,SV Werder Bremen,2024-25,5000000.0
Olivier Deman,SV Werder Bremen,2024-25,3000000.0
Mitchell Weiser,SV Werder Bremen,2024-25,5000000.0
Issa Kaboré,SV Werder Bremen,2024-25,4000000.0
Senne Lynen,SV Werder Bremen,2024-25,9000000.0
Skelly Alvero,SV Werder Bremen,2024-25,2500000.0
Wesley Adeh,SV Werder Bremen,2024-25,
Jens Stage,SV Werder Bremen,2024-25,14000000.0
Leonardo Bittencourt,SV Werder Bremen,2024-25,1500000.0
Romano Schmid,SV Werder Bremen,2024-25,17000000.0
Isak Hansen-Aarøen,SV Werder Bremen,2024-25,1000000.0
Leon Opitz,SV Werder Bremen,2024-25,600000.0
Patrice Covic,SV Werder Bremen,2024-25,
Marco Grüll,SV Werder Bremen,2024-25,4000000.0
Abdenego Nankishi,SV Werder Bremen,2024-25,450000.0
Justin Njinmah,SV Werder Bremen,2024-25,7000000.0
Marvin Ducksch,SV Werder Bremen,2024-25,6000000.0
Keke Topp,SV Werder Bremen,2024-25,4000000.0
Oliver Burke,SV Werder Bremen,2024-25,3000000.0
Maik Lukowicz,SV Werder Bremen,2024-25,150000.0
Kevin Müller,1.FC Heidenheim 1846,2024-25,700000.0
Frank Feller,1.FC Heidenheim 1846,2024-25,500000.0
Vitus Eicher,1.FC Heidenheim 1846,2024-25,250000.0
Paul Tschernuth,1.FC Heidenheim 1846,2024-25,100000.0
Benedikt Gimber,1.FC Heidenheim 1846,2024-25,3000000.0
Patrick Mainka,1.FC Heidenheim 1846,2024-25,3000000.0
Tim Siersleben,1.FC Heidenheim 1846,2024-25,2000000.0
Thomas Keller,1.FC Heidenheim 1846,2024-25,500000.0
Jonas Föhrenbach,1.FC Heidenheim 1846,2024-25,1500000.0
Omar Traoré,1.FC Heidenheim 1846,2024-25,4000000.0
Marnon Busch,1.FC Heidenheim 1846,2024-25,1200000.0
Julian Niehues,1.FC Heidenheim 1846,2024-25,1500000.0
Luka Janes,1.FC Heidenheim 1846,2024-25,200000.0
Norman Theuerkauf,1.FC Heidenheim 1846,2024-25,175000.0
Jan Schöppner,1.FC Heidenheim 1846,2024-25,4000000.0
Luca Kerber,1.FC Heidenheim 1846,2024-25,1500000.0
Paul Wanner,1.FC Heidenheim 1846,2024-25,18000000.0
Léo Scienza,1.FC Heidenheim 1846,2024-25,3000000.0
Adrian Beck,1.FC Heidenheim 1846,2024-25,2000000.0
Denis Thomalla,1.FC Heidenheim 1846,2024-25,450000.0
Mathias Honsak,1.FC Heidenheim 1846,2024-25,2000000.0
Christopher Negele,1.FC Heidenheim 1846,2024-25,250000.0
Sirlord Conteh,1.FC Heidenheim 1846,2024-25,1500000.0
Marvin Pieringer,1.FC Heidenheim 1846,2024-25,5500000.0
Budu Zivzivadze,1.FC Heidenheim 1846,2024-25,2000000.0
Maximilian Breunig,1.FC Heidenheim 1846,2024-25,1500000.0
Mikkel Kaufmann,1.FC Heidenheim 1846,2024-25,1200000.0
Stefan Schimmer,1.FC Heidenheim 1846,2024-25,500000.0
Nikola Vasilj,FC St. Pauli,2024-25,3500000.0
Ben Voll,FC St. Pauli,2024-25,500000.0
Eric Oelschlägel,FC St. Pauli,2024-25,300000.0
Sascha Burchert,FC St. Pauli,2024-25,200000.0
Ronny Seibt,FC St. Pauli,2024-25,75000.0
Sören Ahlers,FC St. Pauli,2024-25,50000.0
Eric Smith,FC St. Pauli,2024-25,5000000.0
David Nemeth,FC St. Pauli,2024-25,4000000.0
Siebe Van der Heyden,FC St. Pauli,2024-25,2500000.0
Hauke Wahl,FC St. Pauli,2024-25,1500000.0
Karol Mets,FC St. Pauli,2024-25,1300000.0
Adam Dzwigala,FC St. Pauli,2024-25,600000.0
Emil Staugaard,FC St. Pauli,2024-25,125000.0
Muhammad Dahaba,FC St. Pauli,2024-25,125000.0
Lars Ritzka,FC St. Pauli,2024-25,1000000.0
Julien Yanda,FC St. Pauli,2024-25,250000.0
Philipp Treu,FC St. Pauli,2024-25,5000000.0
Manolis Saliakas,FC St. Pauli,2024-25,3000000.0
Fin Stevens,FC St. Pauli,2024-25,500000.0
James Sands,FC St. Pauli,2024-25,3000000.0
Marwin Schmitz,FC St. Pauli,2024-25,200000.0
Robert Wagner,FC St. Pauli,2024-25,3000000.0
Connor Metcalfe,FC St. Pauli,2024-25,2500000.0
Jackson Irvine,FC St. Pauli,2024-25,2000000.0
Erik Ahlstrand,FC St. Pauli,2024-25,500000.0
Carlo Boukhalfa,FC St. Pauli,2024-25,2000000.0
Danel Sinani,FC St. Pauli,2024-25,1500000.0
Elias Saad,FC St. Pauli,2024-25,4000000.0
Romeo Aigbekaen,FC St. Pauli,2024-25,100000.0
Oladapo Afolayan,FC St. Pauli,2024-25,4000000.0
Morgan Guilavogui,FC St. Pauli,2024-25,4000000.0
Scott Banks,FC St. Pauli,2024-25,500000.0
Johannes Eggestein,FC St. Pauli,2024-25,2500000.0
Abdoulie Ceesay,FC St. Pauli,2024-25,500000.0
Maurides,FC St. Pauli,2024-25,350000.0
Andreas Albers,FC St. Pauli,2024-25,300000.0
Simon Zoller,FC St. Pauli,2024-25,300000.0
Timo Horn,VfL Bochum,2024-25,800000.0
Patrick Drewes,VfL Bochum,2024-25,500000.0
Paul Grave,VfL Bochum,2024-25,50000.0
Tim Oermann,VfL Bochum,2024-25,5000000.0
Erhan Masovic,VfL Bochum,2024-25,2000000.0
Jakov Medic,VfL Bochum,2024-25,2000000.0
Ivan Ordets,VfL Bochum,2024-25,1000000.0
Noah Loosli,VfL Bochum,2024-25,600000.0
Mohammed Tolba,VfL Bochum,2024-25,200000.0
Bernardo,VfL Bochum,2024-25,5500000.0
Maximilian Wittek,VfL Bochum,2024-25,1500000.0
Felix Passlack,VfL Bochum,2024-25,2000000.0
Cristian Gamboa,VfL Bochum,2024-25,500000.0
Kacper Koscierski,VfL Bochum,2024-25,200000.0
Ibrahima Sissoko,VfL Bochum,2024-25,6000000.0
Tom Krauß,VfL Bochum,2024-25,4000000.0
Anthony Losilla,VfL Bochum,2024-25,500000.0
Niklas Jahn,VfL Bochum,2024-25,200000.0
Matus Bero,VfL Bochum,2024-25,3000000.0
Mats Pannewig,VfL Bochum,2024-25,1000000.0
Agon Elezi,VfL Bochum,2024-25,650000.0
Koji Miyoshi,VfL Bochum,2024-25,1500000.0
Dani de Wit,VfL Bochum,2024-25,2500000.0
Moritz-Broni Kwarteng,VfL Bochum,2024-25,1000000.0
Lukas Daschner,VfL Bochum,2024-25,900000.0
Lennart Koerdt,VfL Bochum,2024-25,
Georgios Masouras,VfL Bochum,2024-25,2000000.0
Aliou Baldé,VfL Bochum,2024-25,800000.0
Gerrit Holtmann,VfL Bochum,2024-25,700000.0
Samuel Bamba,VfL Bochum,2024-25,500000.0
Myron Boadu,VfL Bochum,2024-25,7000000.0
Moritz Broschinski,VfL Bochum,2024-25,2000000.0
Philipp Hofmann,VfL Bochum,2024-25,1000000.0
Timon Weiner,Holstein Kiel,2024-25,1000000.0
Thomas Dähne,Holstein Kiel,2024-25,400000.0
Marcel Engelhardt,Holstein Kiel,2024-25,175000.0
David Zec,Holstein Kiel,2024-25,2500000.0
Marko Ivezic,Holstein Kiel,2024-25,2000000.0
Max Geschwill,Holstein Kiel,2024-25,1500000.0
Timo Becker,Holstein Kiel,2024-25,1500000.0
Colin Kleine-Bekel,Holstein Kiel,2024-25,1500000.0
Marco Komenda,Holstein Kiel,2024-25,800000.0
Patrick Erras,Holstein Kiel,2024-25,800000.0
Ivan Nekic,Holstein Kiel,2024-25,800000.0
Carl Johansson,Holstein Kiel,2024-25,500000.0
John Tolkin,Holstein Kiel,2024-25,2500000.0
Tymoteusz Puchacz,Holstein Kiel,2024-25,1500000.0
Dominik Javorcek,Holstein Kiel,2024-25,550000.0
Lasse Rosenboom,Holstein Kiel,2024-25,1500000.0
Nicolai Remberg,Holstein Kiel,2024-25,3000000.0
Armin Gigovic,Holstein Kiel,2024-25,3000000.0
Magnus Knudsen,Holstein Kiel,2024-25,2500000.0
Lewis Holtby,Holstein Kiel,2024-25,500000.0
Finn Porath,Holstein Kiel,2024-25,1700000.0
Marvin Schulz,Holstein Kiel,2024-25,700000.0
Aurel Wagbe,Holstein Kiel,2024-25,100000.0
Fiete Arp,Holstein Kiel,2024-25,800000.0
Andu Kelati,Holstein Kiel,2024-25,800000.0
Alexander Bernhardsson,Holstein Kiel,2024-25,3000000.0
Shuto Machino,Holstein Kiel,2024-25,5000000.0
Phil Harres,Holstein Kiel,2024-25,4000000.0
Benedikt Pichler,Holstein Kiel,2024-25,1500000.0
Steven Skrzybski,Holstein Kiel,2024-25,1000000.0
