Player,Squad,Pos,Min,xG,xA,season
Keinan Davis,Udinese,MF,160.0,0.5508965011686087,0.06493553891777992,2023-24
Giovanni Simeone,Napoli,FW,752.0,4.133235761895776,0.7984235929325223,2023-24
Davide Biraschi,Genoa,DF,90.0,0.41509178280830383,0.0,2023-24
Manuel Locatelli,Juventus,MF,3023.0,1.1890530409291387,1.7481547957286239,2023-24
Jakub Jankto,Cagliari,MF,900.0,1.4536809204146266,0.5478375209495425,2023-24
Danilo Cataldi,Lazio,MF,1355.0,0.3127561341971159,0.9586758268997073,2023-24
Juan Jesus,Napoli,DF,2122.0,1.4222165159881115,0.662285060621798,2023-24
Alessandro Florenzi,AC Milan,DF,1721.0,1.5332235610112548,3.2321879332885146,2023-24
Alex Sandro,Juventus,DF,702.0,0.7754071149975061,1.0416890606284142,2023-24
Gianmarco Ferrari,Sassuolo,DF,2257.0,1.4231959572061896,0.32768706418573856,2023-24
Milan Badelj,Genoa,MF,2588.0,1.3331176647916436,0.9685387210920453,2023-24
Federico Di Francesco,Lecce,MF,13.0,0.10789310187101364,0.0,2023-24
Gregoire Defrel,Sassuolo,FW,728.0,0.9857334326952696,1.051968320272863,2023-24
Remo Freuler,Bologna,MF,2657.0,1.5866257585585117,1.158876609057188,2023-24
Andrea Petagna,Cagliari,FW,1017.0,1.7845756635069847,0.992335420101881,2023-24
Roberto Gagliardini,Monza,DF,2392.0,4.718925521709025,1.4507102305069566,2023-24
Leonardo Spinazzola,Roma,DF,1297.0,0.24082321766763926,3.263167497701943,2023-24
Stefan de Vrij,Inter,DF,1561.0,0.7378777489066124,0.19172848016023636,2023-24
Davide Calabria,AC Milan,DF,2216.0,1.2325395569205284,1.209073469042778,2023-24
Alessandro Deiola,Cagliari,MF,1611.0,2.924027793109417,0.9824435133486986,2023-24
Sebastiano Luperto,Empoli,DF,3410.0,1.451402991078794,1.3278764421120286,2023-24
Isaac Success,Udinese,FW,837.0,2.894139414653182,1.4814461851492524,2023-24
Christian Kabasele,Udinese,DF,858.0,0.9381369650363922,0.5993434190750122,2023-24
Jaime Báez,Frosinone,FW,523.0,0.4376501403748989,0.6646343022584915,2023-24
Simone Romagnoli,Frosinone,DF,2706.0,1.2882206961512566,0.40735187381505966,2023-24
Martin Erlic,Sassuolo,DF,2637.0,1.2599187605082989,0.0,2023-24
Diego Llorente,Roma,DF,2267.0,0.31963441241532564,0.43857216369360685,2023-24
Danilo,Juventus,DF,2449.0,1.11694738548249,1.23118397872895,2023-24
Hassane Kamara,Udinese,DF,2285.0,2.5372107615694404,2.9129584496840835,2023-24
Alberto Cerri,Empoli,FW,567.0,1.4709026291966438,0.28756022080779076,2023-24
Pietro Pellegri,Torino,FW,728.0,1.5631389655172825,0.17945527657866478,2023-24
Alessandro Bastoni,Inter,DF,2307.0,1.2156042139977217,4.35888428427279,2023-24
Luca Pellegrini,Lazio,DF,774.0,0.268625364638865,0.5109135136008263,2023-24
Renato Sanches,Roma,MF,133.0,0.2420009896159172,0.1117553822696209,2023-24
Ondrej Duda,Verona,MF,2505.0,2.166810128837824,3.7828885642811656,2023-24
Stefan Posch,Bologna,DF,2441.0,1.2682907721027732,2.8784273993223906,2023-24
Josip Brekalo,Fiorentina,MF,664.0,0.4707165425643325,0.29999072290956974,2023-24
Adam Marusic,Lazio,DF,3120.0,0.7665141485631466,0.7136273309588432,2023-24
Junior Sambia,Salernitana,DF,1015.0,0.5277102794498205,0.9866680279374123,2023-24
Mathías Olivera,Napoli,DF,1573.0,0.8125967849045992,1.1069821063429117,2023-24
Raoul Bellanova,Torino,DF,3104.0,1.7604174735024571,6.650871468707919,2023-24
Yacine Adli,AC Milan,MF,1435.0,0.17246603965759277,1.649123763665557,2023-24
Giovanni Di Lorenzo,Napoli,DF,3235.0,3.1027365876361728,5.272171592339873,2023-24
Samuel Chukwueze,AC Milan,FW,1011.0,2.3205178324133158,2.813594989478588,2023-24
Uros Racic,Sassuolo,MF,800.0,0.9443234698846936,0.2370237335562706,2023-24
Samuele Ricci,Torino,MF,2425.0,1.2500714594498277,2.916640043258667,2023-24
Nicolò Cambiaghi,Empoli,FW,2573.0,4.165542892180383,2.8089517606422305,2023-24
Gaetano Castrovilli,Fiorentina,MF,374.0,0.5842749997973442,0.6308609843254089,2023-24
Tommaso Augello,Cagliari,DF,2446.0,0.5506297014653683,2.755643446929753,2023-24
Gabriel Strefezza,Lecce,FW,1125.0,2.2876130659133196,1.6274695182219148,2023-24
Andrea Carboni,Monza,DF,1489.0,1.466522696428001,0.5416123308241367,2023-24
Lorenzo Pirola,Salernitana,DF,2006.0,0.785307920537889,0.04931214824318886,2023-24
Mitchel Bakker,Atalanta,DF,363.0,0.2858780734241009,0.18584331031888723,2023-24
Nikola Moro,Bologna,FW,839.0,1.006576499901712,0.35958171263337135,2023-24
Dan Ndoye,Bologna,FW,1780.0,6.087033653631806,2.24803932569921,2023-24
Shon Weissman,Salernitana,FW,496.0,0.7812016010284424,0.1301387920975685,2023-24
Junior Messias,Genoa,FW,1042.0,1.6916981544345617,2.1623765137046576,2023-24
Gabriele Zappa,Cagliari,DF,2553.0,1.48014113958925,3.2002728516235948,2023-24
Emmanuel Gyasi,Empoli,FW,1855.0,3.2399215884506702,1.2464483184739947,2023-24
Simone Bastoni,Empoli,DF,747.0,0.3763941302895546,0.5595345050096512,2023-24
Hamza Rafia,Lecce,MF,1234.0,0.6631547901779413,0.6085196658968925,2023-24
Giorgio Scalvini,Atalanta,DF,2579.0,1.3213619571179152,1.2767269192263484,2023-24
Chaka Traorè,AC Milan,MF,13.0,0.11400049179792404,0.0,2023-24
Kristjan Asllani,Inter,MF,746.0,0.6922403955832124,1.3165023643523455,2023-24
Mattia Viti,Sassuolo,DF,993.0,1.2804135140031576,0.017485439777374268,2023-24
Fabio Miretti,Juventus,FW,1118.0,1.325026299804449,1.4677876215428114,2023-24
Johan Vásquez,Genoa,DF,2843.0,2.076727170497179,0.9380512684583664,2023-24
Cristian Volpato,Sassuolo,FW,606.0,0.4366618460044265,1.4256186410784721,2023-24
