Player,Squad,Pos,Min,xG,xA,season
Sinaly Diomande,Auxerre,DF,1945.0,1.3533278461545706,0.39682730473577976,2024-25
Tanguy Coulibaly,Montpellier,FW,1502.0,4.956881604157388,1.4983827639371157,2024-25
Lorenz Assignon,Rennes,DF,2378.0,2.9051220044493675,3.9293824322521687,2024-25
Sepe Elye Wahi,Marseille,FW,585.0,5.409041985869408,0.4004607703536749,2024-25
Charlie Cresswell,Toulouse,DF,2601.0,4.136854922398925,1.314726579003036,2024-25
Ahmadou Bamba Dieng,Angers,FW,495.0,2.8145199362188578,0.0264367014169693,2024-25
Pablo Rosario,Nice,DF,1775.0,4.398393981158733,0.5776765737682581,2024-25
Kamory Doumbia,Brest,MF,1317.0,3.7505653630942106,2.2519246162846684,2024-25
Jonathan Rowe,Marseille,FW,745.0,4.040985098108649,4.249518811702728,2024-25
Nicolás Tagliafico,Lyon,DF,1918.0,2.963885312899947,0.6734582297503948,2024-25
Badredine Bouanani,Nice,FW,1083.0,2.8304600082337856,2.791287649422884,2024-25
Youssouf Ndayishimiye,Nice,DF,1937.0,1.6072323191910982,0.16669385880231857,2024-25
Mousa Al Tamari,"Montpellier,Rennes",FW,1696.0,5.287073201499879,3.966085731983185,2024-25
Akor Adams,Montpellier,FW,1079.0,5.0283699333667755,0.778080235235393,2024-25
Arouna Sangante,Le Havre,DF,1268.0,0.975503034889698,0.06276840344071388,2024-25
Aron Dønnum,Toulouse,DF,2714.0,2.5579674001783133,4.964441500604153,2024-25
Ernest Nuamah,Lyon,FW,1038.0,2.1159475408494473,1.9597924686968327,2024-25
João Neves,Paris Saint Germain,DF,1875.0,3.8538658414036036,5.1189155131578445,2024-25
Osame Sahraoui,Lille,MF,1251.0,2.7958415150642395,3.471310729160905,2024-25
George Ilenikhena,Monaco,FW,672.0,4.81297224201262,1.3560339473187923,2024-25
Ibrahim Sissoko,Saint-Etienne,FW,808.0,4.034132689237595,0.8489692844450474,2024-25
Augustine Boakye,Saint-Etienne,FW,741.0,2.264409612864256,1.1281934641301632,2024-25
Andrés Gómez,Rennes,MF,318.0,1.5068846549838781,0.19309774041175842,2024-25
Koka,Le Havre,FW,863.0,4.940051291137934,0.9838768728077412,2024-25
Pierre-Emile Højbjerg,Marseille,DF,2670.0,3.1078693233430386,3.488658906891942,2024-25
Ulisses García,Marseille,DF,918.0,1.1953979153186083,1.2202106416225433,2024-25
Jordan Veretout,Lyon,MF,1581.0,2.7985544838011265,1.353621557354927,2024-25
Marco Asensio,Paris Saint Germain,FW,634.0,6.554200384765863,3.00973679497838,2024-25
Sergio Akieme,Reims,DF,2548.0,1.1946085672825575,2.8037130404263735,2024-25
Marquinhos,Paris Saint Germain,DF,1718.0,1.4838171489536762,0.9586863908916712,2024-25
Gautier Lloris,Le Havre,DF,2771.0,1.6825310997664928,0.9088068166747689,2024-25
Jean Eudes Aholou,Angers,MF,2024.0,2.1293888445943594,0.9289217963814735,2024-25
Pierre Lees-Melou,Brest,MF,1516.0,1.3349120300263166,2.2275387002155185,2024-25
Thomas Meunier,Lille,DF,1897.0,2.5050358651205897,0.6476623211055994,2024-25
Amine Harit,Marseille,MF,529.0,1.009933341294527,2.8608168959617615,2024-25
Randal Kolo Muani,Paris Saint Germain,FW,338.0,4.3605151660740376,1.03192538022995,2024-25
Téji Savanier,Montpellier,MF,2382.0,4.179523415863514,8.051546461880207,2024-25
Farid El Melali,Angers,FW,1935.0,3.5028546089306474,3.686480900272727,2024-25
Pereira Lage,Brest,FW,1576.0,3.184171587228775,4.771148173138499,2024-25
Mama Baldé,"Brest,Lyon",FW,1177.0,3.3917689491063356,2.3615922890603542,2024-25
Zinedine Ferhat,Angers,MF,799.0,0.7289273981004953,3.0978698804974556,2024-25
Florian Aye,Auxerre,FW,547.0,2.193225121125579,0.08002048823982477,2024-25
Hichem Boudaoui,Nice,MF,2450.0,3.869574027135968,2.752190748229623,2024-25
