player_name_tm,club_tm,season,market_value_eur
Álvaro Tejero,RCD Espanyol Barcelona,2024-25,1800000.0
José Ángel López,RCD Espanyol Barcelona,2024-25,150000.0
Alex Král,RCD Espanyol Barcelona,2024-25,6000000.0
Pol Lozano,RCD Espanyol Barcelona,2024-25,5000000.0
Edu Expósito,RCD Espanyol Barcelona,2024-25,3000000.0
José Gragera,RCD Espanyol Barcelona,2024-25,2000000.0
Álvaro Aguado,RCD Espanyol Barcelona,2024-25,1800000.0
Justin Smith,RCD Espanyol Barcelona,2024-25,300000.0
Rafel Bauzà,RCD Espanyol Barcelona,2024-25,200000.0
Javi Puado,RCD Espanyol Barcelona,2024-25,10000000.0
Naci Ünüvar,RCD Espanyol Barcelona,2024-25,2000000.0
Pere Milla,RCD Espanyol Barcelona,2024-25,1200000.0
Alex Almansa,RCD Espanyol Barcelona,2024-25,200000.0
Jofre Carreras,RCD Espanyol Barcelona,2024-25,3000000.0
Irvin Cardona,RCD Espanyol Barcelona,2024-25,2500000.0
Antoniu Roca,RCD Espanyol Barcelona,2024-25,1800000.0
Salvi Sánchez,RCD Espanyol Barcelona,2024-25,600000.0
Roberto Fernández,RCD Espanyol Barcelona,2024-25,6000000.0
Alejo Veliz,RCD Espanyol Barcelona,2024-25,2500000.0
Walid Cheddira,RCD Espanyol Barcelona,2024-25,2500000.0
Omar Sadik,RCD Espanyol Barcelona,2024-25,500000.0
Sergio Herrera,CA Osasuna,2024-25,3000000.0
Aitor Fernández,CA Osasuna,2024-25,700000.0
Pablo Valencia,CA Osasuna,2024-25,200000.0
Dimitrios Stamatakis,CA Osasuna,2024-25,200000.0
Rafa Fernández,CA Osasuna,2024-25,25000.0
Enzo Boyomo,CA Osasuna,2024-25,20000000.0
Jorge Herrando,CA Osasuna,2024-25,4000000.0
Alejandro Catena,CA Osasuna,2024-25,3000000.0
Unai García,CA Osasuna,2024-25,800000.0
Ismael Sierra,CA Osasuna,2024-25,200000.0
Abel Bretones,CA Osasuna,2024-25,4000000.0
Juan Cruz,CA Osasuna,2024-25,1500000.0
Jesús Areso,CA Osasuna,2024-25,12000000.0
Nacho Vidal,CA Osasuna,2024-25,1800000.0
Rubén Peña,CA Osasuna,2024-25,1200000.0
Iñigo Arguibide,CA Osasuna,2024-25,200000.0
Lucas Torró,CA Osasuna,2024-25,3000000.0
Iker Muñoz,CA Osasuna,2024-25,3000000.0
Jon Moncayola,CA Osasuna,2024-25,7000000.0
Pablo Ibáñez,CA Osasuna,2024-25,2000000.0
Asier Osambela,CA Osasuna,2024-25,500000.0
Jon García,CA Osasuna,2024-25,300000.0
Aimar Oroz,CA Osasuna,2024-25,15000000.0
Moi Gómez,CA Osasuna,2024-25,2000000.0
Javi Martínez,CA Osasuna,2024-25,800000.0
Bryan Zaragoza,CA Osasuna,2024-25,12000000.0
José Manuel Arnáiz,CA Osasuna,2024-25,1500000.0
Rubén García,CA Osasuna,2024-25,2000000.0
Iker Benito,CA Osasuna,2024-25,1500000.0
Kike Barja,CA Osasuna,2024-25,1500000.0
Ante Budimir,CA Osasuna,2024-25,5000000.0
Raúl García,CA Osasuna,2024-25,3000000.0
Sixtus Ogbuehi,CA Osasuna,2024-25,200000.0
Carlos Lumbreras,CA Osasuna,2024-25,150000.0
Antonio Sivera,Deportivo Alavés,2024-25,6000000.0
Jesús Owono,Deportivo Alavés,2024-25,900000.0
Adrián Rodríguez,Deportivo Alavés,2024-25,200000.0
Grégoire Swiderski,Deportivo Alavés,2024-25,150000.0
Abdel Abqar,Deportivo Alavés,2024-25,7500000.0
Facundo Garcés,Deportivo Alavés,2024-25,2000000.0
Moussa Diarra,Deportivo Alavés,2024-25,1800000.0
Adrián Pica,Deportivo Alavés,2024-25,1200000.0
Aleksandar Sedlar,Deportivo Alavés,2024-25,300000.0
Manu Sánchez,Deportivo Alavés,2024-25,6000000.0
Eneko Ortiz,Deportivo Alavés,2024-25,150000.0
Nahuel Tenaglia,Deportivo Alavés,2024-25,3000000.0
Hugo Novoa,Deportivo Alavés,2024-25,1500000.0
Egoitz Muñoz,Deportivo Alavés,2024-25,200000.0
Alejandro Jay,Deportivo Alavés,2024-25,150000.0
Antonio Blanco,Deportivo Alavés,2024-25,10000000.0
Carlos Protesoni,Deportivo Alavés,2024-25,1200000.0
Daouda Doumbia,Deportivo Alavés,2024-25,200000.0
Ander Guevara,Deportivo Alavés,2024-25,3500000.0
Jon Guridi,Deportivo Alavés,2024-25,3000000.0
Carles Aleñá,Deportivo Alavés,2024-25,2500000.0
Joan Jordán,Deportivo Alavés,2024-25,2500000.0
Lander Pinillos,Deportivo Alavés,2024-25,150000.0
Tomás Conechny,Deportivo Alavés,2024-25,1800000.0
Abde Rebbach,Deportivo Alavés,2024-25,700000.0
Carlos Vicente,Deportivo Alavés,2024-25,10000000.0
Luka Romero,Deportivo Alavés,2024-25,4000000.0
Julen Lartitegi,Deportivo Alavés,2024-25,50000.0
Stoichkov,Deportivo Alavés,2024-25,1500000.0
Joaquín Panichelli,Deportivo Alavés,2024-25,7000000.0
Toni Martínez,Deportivo Alavés,2024-25,2500000.0
Asier Villalibre,Deportivo Alavés,2024-25,1200000.0
Kike García,Deportivo Alavés,2024-25,900000.0
David Soria,Getafe CF,2024-25,3000000.0
Jiri Letacek,Getafe CF,2024-25,2000000.0
Jorge Benito,Getafe CF,2024-25,25000.0
Djordjije Medenica,Getafe CF,2024-25,
Diego Ferrer,Getafe CF,2024-25,
Omar Alderete,Getafe CF,2024-25,8000000.0
Dakonam Djené,Getafe CF,2024-25,1800000.0
Juan Berrocal,Getafe CF,2024-25,1500000.0
Domingos Duarte,Getafe CF,2024-25,800000.0
Nabil Aberdin,Getafe CF,2024-25,700000.0
Luca Lohr,Getafe CF,2024-25,150000.0
Guillem Trilla,Getafe CF,2024-25,25000.0
Diego Rico,Getafe CF,2024-25,1200000.0
David Argüelles,Getafe CF,2024-25,100000.0
Gorka Rivera,Getafe CF,2024-25,100000.0
Juan Iglesias,Getafe CF,2024-25,3500000.0
Allan Nyom,Getafe CF,2024-25,300000.0
Ismael Bekhoucha,Getafe CF,2024-25,300000.0
Mauro Arambarri,Getafe CF,2024-25,12000000.0
Luis Milla,Getafe CF,2024-25,3500000.0
John Patrick,Getafe CF,2024-25,1200000.0
Yellu Santiago,Getafe CF,2024-25,900000.0
Alberto Risco,Getafe CF,2024-25,200000.0
Coba da Costa,Getafe CF,2024-25,3000000.0
Abdoulaye Keita,Getafe CF,2024-25,200000.0
Álex Sola,Getafe CF,2024-25,2500000.0
Carles Pérez,Getafe CF,2024-25,2000000.0
Peter Federico,Getafe CF,2024-25,1200000.0
Christantus Uche,Getafe CF,2024-25,15000000.0
Borja Mayoral,Getafe CF,2024-25,7500000.0
Álvaro Rodríguez,Getafe CF,2024-25,2500000.0
Bertuğ Yıldırım,Getafe CF,2024-25,2000000.0
Martín Cuéllar,Getafe CF,2024-25,
Dominik Greif,RCD Mallorca,2024-25,6000000.0
Leo Román,RCD Mallorca,2024-25,5000000.0
Iván Cuéllar,RCD Mallorca,2024-25,100000.0
Pere García,RCD Mallorca,2024-25,50000.0
Martin Valjent,RCD Mallorca,2024-25,6000000.0
José Copete,RCD Mallorca,2024-25,3000000.0
Siebe Van der Heyden,RCD Mallorca,2024-25,2500000.0
Antonio Raíllo,RCD Mallorca,2024-25,1800000.0
Sebas Wade,RCD Mallorca,2024-25,25000.0
Johan Mojica,RCD Mallorca,2024-25,2000000.0
Toni Lato,RCD Mallorca,2024-25,1800000.0
Pablo Maffeo,RCD Mallorca,2024-25,5000000.0
Mateu Morey,RCD Mallorca,2024-25,800000.0
Samú Costa,RCD Mallorca,2024-25,15000000.0
Omar Mascarell,RCD Mallorca,2024-25,900000.0
Sergi Darder,RCD Mallorca,2024-25,4000000.0
Manu Morlanes,RCD Mallorca,2024-25,2500000.0
Antonio Sánchez,RCD Mallorca,2024-25,2500000.0
Jan Salas,RCD Mallorca,2024-25,100000.0
Daniel Luna,RCD Mallorca,2024-25,500000.0
Chiquinho,RCD Mallorca,2024-25,2000000.0
Javi Llabrés,RCD Mallorca,2024-25,800000.0
Robert Navarro,RCD Mallorca,2024-25,6000000.0
Takuma Asano,RCD Mallorca,2024-25,2500000.0
Valery Fernández,RCD Mallorca,2024-25,2000000.0
Vedat Muriqi,RCD Mallorca,2024-25,5000000.0
Cyle Larin,RCD Mallorca,2024-25,3500000.0
Abdón Prats,RCD Mallorca,2024-25,1200000.0
Marc Domènech,RCD Mallorca,2024-25,1000000.0
Karl Hein,Real Valladolid CF,2024-25,3000000.0
André Ferreira,Real Valladolid CF,2024-25,700000.0
Álvaro Aceves,Real Valladolid CF,2024-25,400000.0
Arnau Rafús,Real Valladolid CF,2024-25,200000.0
Juma Bah,Real Valladolid CF,2024-25,6000000.0
Eray Cömert,Real Valladolid CF,2024-25,2000000.0
David Torres,Real Valladolid CF,2024-25,1500000.0
Javi Sánchez,Real Valladolid CF,2024-25,1500000.0
Iago Parente,Real Valladolid CF,2024-25,150000.0
Adam Aznou,Real Valladolid CF,2024-25,4000000.0
Henrique Silva,Real Valladolid CF,2024-25,500000.0
Raúl Chasco,Real Valladolid CF,2024-25,150000.0
Lucas Rosa,Real Valladolid CF,2024-25,3000000.0
Antonio Candela,Real Valladolid CF,2024-25,1800000.0
Luis Pérez,Real Valladolid CF,2024-25,1400000.0
Koke Iglesias,Real Valladolid CF,2024-25,200000.0
Florian Grillitsch,Real Valladolid CF,2024-25,2000000.0
Stanko Juric,Real Valladolid CF,2024-25,1200000.0
Tamás Nikitscher,Real Valladolid CF,2024-25,1000000.0
César de la Hoz,Real Valladolid CF,2024-25,350000.0
Kike Pérez,Real Valladolid CF,2024-25,2800000.0
Víctor Meseguer,Real Valladolid CF,2024-25,1500000.0
Ibrahim Alani,Real Valladolid CF,2024-25,500000.0
Mario Maroto,Real Valladolid CF,2024-25,200000.0
Adrián Verde,Real Valladolid CF,2024-25,150000.0
Selim Amallah,Real Valladolid CF,2024-25,1600000.0
Chuki,Real Valladolid CF,2024-25,1500000.0
Raúl Moro,Real Valladolid CF,2024-25,7500000.0
Stipe Biuk,Real Valladolid CF,2024-25,2500000.0
Darwin Machís,Real Valladolid CF,2024-25,600000.0
Kenedy,Real Valladolid CF,2024-25,300000.0
Amath Ndiaye,Real Valladolid CF,2024-25,900000.0
Anuar,Real Valladolid CF,2024-25,900000.0
Iván Sánchez,Real Valladolid CF,2024-25,600000.0
Xavi Moreno,Real Valladolid CF,2024-25,250000.0
Juanmi Latasa,Real Valladolid CF,2024-25,2000000.0
Mamadou Sylla,Real Valladolid CF,2024-25,1200000.0
Marcos André,Real Valladolid CF,2024-25,1000000.0
Adrián Arnu,Real Valladolid CF,2024-25,500000.0
Augusto Batalla,Rayo Vallecano,2024-25,6000000.0
Dani Cárdenas,Rayo Vallecano,2024-25,1800000.0
Miguel Ángel Morro,Rayo Vallecano,2024-25,300000.0
Juanpe Gil,Rayo Vallecano,2024-25,
Miguel Benedi,Rayo Vallecano,2024-25,
Adrián Molina,Rayo Vallecano,2024-25,
Abdul Mumin,Rayo Vallecano,2024-25,5000000.0
Florian Lejeune,Rayo Vallecano,2024-25,2500000.0
Pelayo Fernández,Rayo Vallecano,2024-25,500000.0
Aridane Hernández,Rayo Vallecano,2024-25,300000.0
Sergio Lozano,Rayo Vallecano,2024-25,
Pep Chavarría,Rayo Vallecano,2024-25,5000000.0
Alfonso Espino,Rayo Vallecano,2024-25,1200000.0
Andrei Rațiu,Rayo Vallecano,2024-25,12000000.0
Iván Balliu,Rayo Vallecano,2024-25,1400000.0
Marco de las Sías,Rayo Vallecano,2024-25,
Gerard Gumbau,Rayo Vallecano,2024-25,1500000.0
Pedro Díaz,Rayo Vallecano,2024-25,3000000.0
Unai López,Rayo Vallecano,2024-25,2500000.0
Óscar Valentín,Rayo Vallecano,2024-25,2500000.0
Pathé Ciss,Rayo Vallecano,2024-25,2000000.0
Diego Méndez,Rayo Vallecano,2024-25,100000.0
James Rodríguez,Rayo Vallecano,2024-25,2500000.0
Randy Nteka,Rayo Vallecano,2024-25,1500000.0
Joni Montiel,Rayo Vallecano,2024-25,800000.0
Óscar Trejo,Rayo Vallecano,2024-25,500000.0
Álvaro García,Rayo Vallecano,2024-25,2000000.0
Jorge de Frutos,Rayo Vallecano,2024-25,4000000.0
Adrián Embarba,Rayo Vallecano,2024-25,1200000.0
Isi Palazón,Rayo Vallecano,2024-25,3500000.0
Sergio Camello,Rayo Vallecano,2024-25,3000000.0
Raúl de Tomás,Rayo Vallecano,2024-25,700000.0
Sergi Guardiola,Rayo Vallecano,2024-25,500000.0
Etienne Eto'o,Rayo Vallecano,2024-25,200000.0
Juan Soriano,CD Leganés,2024-25,1000000.0
Marko Dmitrovic,CD Leganés,2024-25,800000.0
Alvin Abajas,CD Leganés,2024-25,100000.0
Guillermo Ruiz,CD Leganés,2024-25,
Jackson Porozo,CD Leganés,2024-25,2000000.0
Jorge Sáenz,CD Leganés,2024-25,1500000.0
Sergio González,CD Leganés,2024-25,800000.0
Matija Nastasić,CD Leganés,2024-25,800000.0
Aritz Arambarri,CD Leganés,2024-25,600000.0
Lalo Aguilar,CD Leganés,2024-25,300000.0
Javi Hernández,CD Leganés,2024-25,2500000.0
Enric Franquesa,CD Leganés,2024-25,1500000.0
Borna Barisic,CD Leganés,2024-25,800000.0
Iker Bachiller,CD Leganés,2024-25,25000.0
Valentin Rosier,CD Leganés,2024-25,3000000.0
Adrià Altimira,CD Leganés,2024-25,1500000.0
Joao Urbáez,CD Leganés,2024-25,50000.0
Yvan Neyou,CD Leganés,2024-25,3000000.0
Renato Tapia,CD Leganés,2024-25,2000000.0
Julián Chicco,CD Leganés,2024-25,500000.0
Seydouba Cissé,CD Leganés,2024-25,3000000.0
Darko Brasanac,CD Leganés,2024-25,500000.0
Álex Gil,CD Leganés,2024-25,100000.0
Fer Rodríguez,CD Leganés,2024-25,
Hugo Solozábal,CD Leganés,2024-25,
Óscar Rodríguez,CD Leganés,2024-25,2000000.0
Munir El Haddadi,CD Leganés,2024-25,1500000.0
Roberto López,CD Leganés,2024-25,1000000.0
Yan Diomande,CD Leganés,2024-25,1500000.0
Duk,CD Leganés,2024-25,1000000.0
Naim García,CD Leganés,2024-25,300000.0
Piri,CD Leganés,2024-25,
Adrián Rosell,CD Leganés,2024-25,
Dani Raba,CD Leganés,2024-25,2500000.0
Sébastien Haller,CD Leganés,2024-25,3000000.0
Miguel de la Fuente,CD Leganés,2024-25,2000000.0
Diego García,CD Leganés,2024-25,1500000.0
Suleiman El Haddadi,CD Leganés,2024-25,
